t,G1,G2,G3,G4
7512.0,0.34834703227834696,0.13253168797392234,0.020924676003446604,0.0007791417083834305
7524.0,0.3489681161364954,0.13381373851949366,0.021296840344597202,0.0008001833787768496
7536.0,0.34957013819063504,0.1350985047257885,0.02167414451208921,0.0008217376606214445
7548.0,0.35015302902196577,0.13638582803876487,0.022056628249802222,0.000843815401131984
7560.0,0.3507167227563633,0.13767554785133843,0.022444330984310444,0.0008664276353819562
7572.0,0.35126115708619793,0.1389675015154694,0.022837291808462168,0.0008895855883097241
7584.0,0.35178627325430173,0.14026152435759176,0.02323554946371092,0.0009133006764419672
7596.0,0.3522920160095721,0.14155744970042605,0.02363914232191147,0.0009375845093788545
7608.0,0.35277833355031174,0.14285510889308523,0.024048108367102857,0.0009624488911108315
7620.0,0.35324517747300294,0.1441543313498425,0.02446248517747055,0.0009879058212550974
7632.0,0.3536925027405315,0.14545494459637265,0.024882309907328436,0.0010139674963087844
7644.0,0.3541202676761973,0.1467567743210728,0.025307619268715043,0.0010406463110144866
7656.0,0.35452843398059575,0.1480596444284836,0.025738449512155787,0.001067954859922148
7668.0,0.35491696676045004,0.14936337709195024,0.026174836406345964,0.0010959059392105178
7680.0,0.3552858345541246,0.15066779280340026,0.026616815216926413,0.001124512548803466
7692.0,0.3556350093391262,0.1519727104192136,0.02706442068505219,0.0011537878947841889
7704.0,0.35596446651220215,0.15327794720230678,0.02751768700694102,0.001183745392076942
7716.0,0.3562741848410739,0.1545833188614273,0.02797664781586551,0.0012143986673346684
7728.0,0.35656414639588674,0.1558886395890526,0.02844133616798521,0.0012457615619448105
7740.0,0.35683433647543417,0.15719372209915156,0.028911784532936788,0.001277848135047192
7752.0,0.3570847435460496,0.1584983776655043,0.029388024789248842,0.0013106726664488418
7764.0,0.35731535920885504,0.15980241616053245,0.029870088223562564,0.001344249659321835
7776.0,0.35752617820436106,0.16110564609395614,0.030358005531545933,0.0013785938425814926
7788.0,0.35771719845399297,0.16240787465033354,0.03085180681755305,0.0014137201728625674
7800.0,0.3578884211284911,0.1637089077247978,0.03135152158974647,0.0014496438360385448
7812.0,0.3580398507258273,0.16500854995706396,0.03185717874773269,0.0014863802482615383
7824.0,0.3581714951381655,0.16630660476484885,0.03236880656078812,0.0015239450565347453
7836.0,0.35828336568921937,0.16760287437891244,0.032886432636348405,0.0015623541388632915
7848.0,0.3583754771295762,0.16889715988263665,0.03341008388032213,0.001601623604059863
7860.0,0.35844784758655934,0.17018926125910888,0.0339397864525951,0.0016417697913065524
7872.0,0.3585004984747589,0.1714789774479254,0.03447556572241107,0.0016828092695920028
7884.0,0.35853345438124185,0.1727661064124337,0.035017446228808966,0.001724758837152063
7896.0,0.35854674294395994,0.17405044521615942,0.03556545165077253,0.0017676355210421981
7908.0,0.35854039474220806,0.17533179010514163,0.03611960479021625,0.0018114565769609757
7920.0,0.3585144432143733,0.1766099365913188,0.036679927568625446,0.0018562394894267543
7932.0,0.3584689246117357,0.17788467953140083,0.03724644103551044,0.0019020019723855338
7944.0,0.35840387798934664,0.17915581319609458,0.03781916538435956,0.0019487619702984384
7956.0,0.35831934522773334,0.18042313132613727,0.038398119970020635,0.001996537659724542
7968.0,0.3582153710737751,0.18168642717408556,0.038983323320826484,0.002045347451380854
7980.0,0.35809200318644363,0.1829454935337284,0.03957479313951036,0.002095209992628513
7992.0,0.3579492921733883,0.18420012276173442,0.040172546288959436,0.0021461441703046562
8004.0,0.35778729160718004,0.1854501067981098,0.0407765987617771,0.0021981691137949347
8016.0,0.35760605801456735,0.1866952371927715,0.041386965635899574,0.0022513041982236766
8028.0,0.35740565083730813,0.18793530514482373,0.0420036610214666,0.0023055690476283036
8040.0,0.35718613236802843,0.18917010155906264,0.042626698006144575,0.00236098353798227
8052.0,0.35694756766832786,0.19039941712120728,0.04325608860668784,0.002417567799936478
8064.0,0.3566900244785229,0.1916230423899659,0.04389184373352866,0.0024753422211622965
8076.0,0.35641357312885413,0.1928407679009736,0.044533973172773376,0.0025343274481989747
8088.0,0.35611828646082605,0.19405238427550017,0.0451824855866221,0.0025945443877331276
8100.0,0.3558042397649709,0.19525768232604415,0.04583738852960963,0.0026560142072665437
8112.0,0.3554715107382207,0.19645645315164134,0.04649868847494043,0.002718758335159239
8124.0,0.355120179460757,0.19764848821775083,0.047166390843219434,0.0027827984600659046
8136.0,0.35475032838917253,0.19883357941850424,0.04784050002548116,0.0028481565298141744
8148.0,0.35436204236041136,0.2000115191223144,0.048521019393671164,0.0029148547498011306
8160.0,0.3539554085995258,0.20118210020470756,0.049207951294360314,0.0029829155810089797
8172.0,0.35353051672391667,0.20234511607423686,0.04990129702490037,0.0030523617377607184
8184.0,0.35308745873740377,0.20350036069813565,0.05060105679471665,0.003123216185350865
8196.0,0.35262632900905505,0.20464762863391409,0.05130722967723647,0.003195502137693937
8208.0,0.35214722423393985,0.20578671507158935,0.05201981355949194,0.0032692430551333846
8220.0,0.35165024337553513,0.20691741588905574,0.05273880509642616,0.003344462642545382
8232.0,0.3511354875920452,0.2080395277207285,0.05346419967544264,0.003421184847854628
8244.0,0.35060306015103293,0.20915284803749756,0.05419599139416676,0.003499433861053095
8256.0,0.35005306633821476,0.21025717523455384,0.054934173051367385,0.0035792341137779056
8268.0,0.349485613366843,0.21135230872297175,0.055678736148226285,0.003660610279462551
8280.0,0.3489008102937225,0.21243804902103372,0.05642967089526301,0.0037435872740286293
8292.0,0.34829876794668646,0.21351419784199174,0.057186966219609815,0.003828190257036256
8304.0,0.347679598866509,0.21458055817601718,0.05795060976805106,0.00391444463316411
8316.0,0.3470434172640998,0.21563693436522155,0.05872058790303359,0.004002376053849045
8328.0,0.34639033899176996,0.21668313217162127,0.05949688569120424,0.004092010418884719
8340.0,0.3457204815257117,0.21771895883865625,0.06027948688630562,0.00418337387776278
8352.0,0.34503396395580593,0.21874422314734668,0.0610683739098696,0.004276492830541773
8364.0,0.34433090697852264,0.219758735468455,0.061863527833691416,0.004371393928049682
8376.0,0.3436114328889112,0.2207623078122103,0.06266492836743513,0.004468104071265589
8388.0,0.34287566556827553,0.22175475387732632,0.0634725538531176,0.00456665040978198
8400.0,0.34212373046485567,0.2227358891012116,0.0642863812661042,0.004667060339317449
8412.0,0.3413557545655166,0.22370553071336732,0.06510638622021984,0.004769361498323924
8424.0,0.34057186635702197,0.2246634977938752,0.06593254297320879,0.004873581763806113
8436.0,0.339772195776059,0.22560961133846422,0.06676482442846444,0.004979749246535968
8448.0,0.3389568741479648,0.22654369433083488,0.06760320212981662,0.005087892285894891
8460.0,0.33812603411527375,0.22746557182173646,0.06844764624800902,0.005198039444605281
8472.0,0.3372798095587898,0.22837507101288648,0.06929812555985776,0.00531021950361733
8484.0,0.3364183355156956,0.22927202134246313,0.07015460742333031,0.005424461457395571
8496.0,0.3355417481007752,0.2301562545679179,0.07101705775330845,0.005540794509804073
8508.0,0.33465018443754785,0.23102760484156712,0.07188544100315034,0.005659248070723577
8520.0,0.3337437826054122,0.2318859087750339,0.07275972015618633,0.005779851753454579
8532.0,0.3328226816064817,0.2327310054901558,0.07363985672915051,0.005902635372875087
8544.0,0.33188702135184756,0.23356273665625535,0.0745258107867498,0.00602762894423902
8556.0,0.33093694266225826,0.23438094651629623,0.07541754096378424,0.006154862682429016
8568.0,0.32997258727384615,0.23518548190688127,0.07631500448915843,0.006284367001422897
8580.0,0.32899409783689504,0.23597619227873423,0.07721815720532414,0.006416172513701274
8592.0,0.32800161789583215,0.23675292972478829,0.07812695357743075,0.006550310029317853
8604.0,0.3269952918420918,0.23751554902204886,0.07904134668862953,0.006686810554374269
8616.0,0.32597526483778916,0.23826390769107034,0.07996128822112243,0.006825705288685657
8628.0,0.3249416827158939,0.23899786607355608,0.0808867284259542,0.006967025622487584
8640.0,0.3238946918698059,0.23971728742488405,0.08181761608741726,0.007110803132113319
8652.0,0.32283443914979787,0.24042203801502188,0.0827538984895777,0.00725706957465563
8664.0,0.3217610717840932,0.24111198722905228,0.08369552139240892,0.007405856881711678
8676.0,0.32067473733783786,0.24178700765790803,0.08464242902329439,0.007557197152385477
8688.0,0.3195755837146671,0.24244697517113273,0.08559456408658163,0.007711122645782885
8700.0,0.31846375919495906,0.24309176896637405,0.08655186779010952,0.007867665773273433
8712.0,0.31733941249496045,0.24372127159436158,0.08751427988403017,0.008026859090807454
8724.0,0.31620269282453645,0.2443353689625372,0.08848173870461755,0.008188735291563925
8736.0,0.3150537499203354,0.24493395032441842,0.0894541812146956,0.0083533271991645
8748.0,0.3138927340362602,0.24551690826438602,0.09043154303307045,0.008520667761625196
8760.0,0.3127197958832566,0.24608413868836065,0.09141375844774885,0.008690790046134135
8772.0,0.31153508652306594,0.2466355408295971,0.09240076041122945,0.00886372723464906
8784.0,0.3103387572324622,0.24717101727582494,0.09339248051998808,0.00903951262021076
8796.0,0.30913095936239654,0.24769047401979338,0.09438884898359906,0.009218179603778005
8808.0,0.30791184421819956,0.2481938205307714,0.09538979459103515,0.009399761691315796
8820.0,0.30668156298196086,0.24868096984059385,0.09639524468214622,0.00958429249082036
8832.0,0.30544026668767094,0.24915183863518806,0.09740512513108973,0.009771805708947905
8844.0,0.3041881062464391,0.24960634734163703,0.0984193603459057,0.009962335146933126
8856.0,0.3029252325066319,0.2500444202018321,0.09943787328511133,0.010155914695537224
8868.0,0.301651796325448,0.2504659853263625,0.10046058548888571,0.010352578328849544
8880.0,0.3003679486264614,0.25087097472588915,0.1014874171198294,0.010552360096873171
8892.0,0.2990738404224893,0.25125932432110054,0.10251828700691948,0.01075529411694163
8904.0,0.29776962279335745,0.25163097393568695,0.10355311268633748,0.01096141456412792
8916.0,0.2964554468208514,0.2519858672789941,0.10459181043419126,0.011170755660904644
8928.0,0.2951314634947996,0.2523239519257966,0.10563429528837197,0.01138335166638311
8940.0,0.2937978236116126,0.2526451792999638,0.10668048105931206,0.01159923686549086
8952.0,0.29245467768772265,0.2529495046669676,0.10773028033165377,0.011818445558436738
8964.0,0.29110217590504345,0.2532368871377158,0.10878360446033664,0.012041012050761071
8976.0,0.28974046809545184,0.25350728968366676,0.10984036356513201,0.012266970644182008
8988.0,0.2883697037593742,0.25376067916113015,0.11090046652721111,0.012496355628338058
9000.0,0.28699003210333,0.25399702634143756,0.11196382099018401,0.012729201273405554
9012.0,0.2856016020757164,0.2542163059433978,0.11303033336658035,0.012965541823453308
9024.0,0.2842045623808105,0.25441849666501504,0.11409990884938065,0.013205411490299804
9036.0,0.2827990614577158,0.25460358121253224,0.11517245142728558,0.01344884444757282
9048.0,0.28138524742181487,0.25477154632606536,0.11624786390210268,0.013695874824644893
9060.0,0.2799632679780737,0.25492238280203666,0.11732604790691403,0.013946536700132876
9072.0,0.2785332703248449,0.25505608551303216,0.11840690392437507,0.014200864094702656
9084.0,0.2770954010709264,0.2551726534255162,0.11949033130529454,0.014458890963002758
9096.0,0.2756498061862997,0.2552720896151511,0.12057622828826202,0.014720651184651247
9108.0,0.2741966309987801,0.2553544012785507,0.12166449202130536,0.014986178554305443
9120.0,0.27273602023699,0.25541959973949374,0.1227550185863,0.015255506770939838
9132.0,0.27126811810785556,0.2554677004472496,0.12384770302619554,0.015528669426532816
9144.0,0.2697930683875727,0.25549872296494697,0.12494243937428222,0.015805699994408985
9156.0,0.268311014501202,0.25551269094688456,0.12603912068396442,0.016086631817497483
9168.0,0.2668220995687379,0.2555096321052019,0.12713763905709702,0.01637149809674778
9180.0,0.2653264664039072,0.25548957816809986,0.12823788566903854,0.016660331879898096
9192.0,0.2638242574638008,0.25545256483344014,0.12933975078920643,0.01695316605072489
9204.0,0.26231561475960374,0.2553986317226753,0.13044312379695971,0.017250033318824465
9216.0,0.2608006797480077,0.2553278223403781,0.13154789319383603,0.017550966209898718
9228.0,0.25927959322707034,0.255240184044016,0.13265394661423308,0.017855997056445864
9240.0,0.2577524952584416,0.255135768027117,0.1337611708372663,0.018165157988699738
9252.0,0.25621952513071833,0.25501462931683466,0.13486945180256715,0.018478480925623632
9264.0,0.25468082136826886,0.25487682678451457,0.13597867463216373,0.018795997565748377
9276.0,0.25313652177897605,0.2547224231656182,0.13708872365941685,0.019117739377650326
9288.0,0.25158676352573933,0.25455148508366165,0.13819948246451336,0.019443737589891315
9300.0,0.2500316832022714,0.2543640830719689,0.13931083391456497,0.019774023180287127
9312.0,0.24847141689451027,0.2541602915871498,0.14042266020525154,0.020108626864429446
9324.0,0.24690610021428352,0.25394018900924903,0.14153484290044205,0.02044757908345433
9336.0,0.2453358683000255,0.2537038576252808,0.14264726296645647,0.020790909991122472
9348.0,0.2437608557880689,0.2534513835950543,0.1437598007985781,0.02113864944034668
9360.0,0.24218119676504546,0.2531828569004555,0.14487233623891324,0.021490826969363892
9372.0,0.24059702471557398,0.252898371281342,0.14598474858643448,0.021847471787795173
9384.0,0.2390084724790268,0.2525980241626574,0.14709691660169055,0.022208612762861693
9396.0,0.2374156722251796,0.25228191657811333,0.14820871850988032,0.022574278406021716
9408.0,0.2358187554523079,0.25195015309577207,0.14932003200652463,0.022944496860260587
9420.0,0.2342178530046447,0.25160284175014425,0.1504307342696972,0.023319295888202418
9432.0,0.23261309510089778,0.2512400939841421,0.15154070198173508,0.02369870286112277
9444.0,0.2310046113631017,0.2508620246026015,0.15264981136172373,0.024082744748834265
9456.0,0.2293925308359908,0.2504687517373281,0.1537579382081463,0.024471448110303634
9468.0,0.2277769819909475,0.25006039682196235,0.15486495794926625,0.02486483908475325
9480.0,0.22615809271423462,0.24963708457359118,0.1559707456974305,0.025262943382918224
9492.0,0.22453599028501425,0.24919894297711506,0.1570751763028078,0.025665786278084603
9504.0,0.2229108013529106,0.248746103268014,0.15817812440225387,0.02607339259653485
9516.0,0.22128265192630586,0.24827869990937448,0.15927946445998792,0.026485786707077446
9528.0,0.2196516673806317,0.24779687055981917,0.16037907079838135,0.02690299250943457
9540.0,0.21801797249099328,0.2473007560302129,0.16147681761907748,0.02732503342139491
9552.0,0.21638169148673317,0.2467905002285482,0.1625725790164923,0.027751932364791055
9564.0,0.2147429481187655,0.24626625009402225,0.16366622898712213,0.028183711750512014
9576.0,0.21310186572556275,0.24572815552277977,0.16475764143872793,0.028620393462889308
9588.0,0.2114585672820726,0.2451763692888864,0.16584669020325504,0.02906199884388114
9600.0,0.20981317541830793,0.2446110469646394,0.16693324905634538,0.029508548677509336
9612.0,0.20816581240058166,0.24403234684422342,0.16801719174473656,0.029960063174973184
9624.0,0.20651660007701605,0.24344042987398165,0.16909839202107718,0.030416561960776453
9636.0,0.20486565979797233,0.24283545959131095,0.17017672368410877,0.03087806406007162
9648.0,0.20321311232910186,0.2422176020726113,0.17125206062112422,0.03134458788726829
9660.0,0.20155907777786333,0.24158702588908762,0.17232427684932236,0.03181615123579447
9672.0,0.19990367555252894,0.24094390206779692,0.17339324655318106,0.03229277126876333
9684.0,0.1982470243661067,0.24028840405439167,0.17445884411611612,0.03277446451020367
9696.0,0.1965892422876878,0.23962070767368668,0.17552094414618644,0.03326124683647236
9708.0,0.19493044683286317,0.23894099108450892,0.176579421497076,0.03375313346748436
9720.0,0.19327075507576458,0.23824943472619986,0.177634151286676,0.03425013895746449
9732.0,0.1916102837603051,0.2375462212554435,0.17868500891605726,0.03475227718503012
9744.0,0.18994914938864713,0.23683153547354585,0.17973187009137634,0.03525956134253598
9756.0,0.18828746827072598,0.23610556424563647,0.1807746108503927,0.03577200392472871
9768.0,0.18662535652832657,0.23536849641427984,0.1818131075940331,0.03628961671685137
9780.0,0.18496293005824074,0.23462052271053363,0.1828472371221509,0.036812410782392474
9792.0,0.1833003044685655,0.2338618356655294,0.18387687667161695,0.03734039645068527
9804.0,0.18163759500779986,0.23309262952523374,0.18490190395437922,0.037873583304534095
9816.0,0.1799749165067031,0.23231310017029985,0.18592219719323413,0.038411980167987136
9828.0,0.17831238334797522,0.2315234450420042,0.18693763515369144,0.038955595094305004
9840.0,0.17665010947020734,0.2307238630743425,0.187948097171284,0.039504435354110225
9852.0,0.17498820840269183,0.22991455463155908,0.18895346317469822,0.04005850742366059
9864.0,0.17332679331933548,0.22909572144977616,0.18995361370591546,0.04061781697317867
9876.0,0.1716659770953566,0.22826756658100225,0.19094842993897235,0.04118236885519425
9888.0,0.1700058723508327,0.22743029433760922,0.19193779369891026,0.04175216709290981
9900.0,0.16834659147026088,0.2265841102353529,0.19292158748206475,0.042327214868668445
9912.0,0.16668824659552453,0.22572922093314685,0.1938996944782178,0.04290751451267186
9924.0,0.16503094959859657,0.2248658341680827,0.1948719985945124,0.04349306749214461
9936.0,0.16337481204732499,0.22399415868463884,0.1958383844805954,0.04408387440115509
9948.0,0.16171994518067934,0.22311440415765066,0.1967987375543113,0.044679934951274654
9960.0,0.1600664599079368,0.22222678110942304,0.19775294402740823,0.045281247963184876
9972.0,0.1584144668398986,0.22133150082229464,0.19870089093103394,0.04588781135923716
9984.0,0.15676407635106127,0.22042877524890114,0.19964246614113143,0.04649962215684721
9996.0,0.1551153986622414,0.21951881692315683,0.20057755840404282,0.04711667646248953
10008.0,0.15346854392610992,0.21860183887538082,0.20150605736259883,0.04773896946596725
10020.0,0.15182362229548746,0.2176780545548607,0.20242785358272103,0.048366495434588874
10032.0,0.15018074395698672,0.21674767776236084,0.2033428385801889,0.04899924770689663
10044.0,0.1485400191201526,0.21581092259366266,0.20425090484688355,0.04963721868566375
10056.0,0.14690155796283583,0.21486800339333123,0.2051519458756728,0.050280399830000364
10068.0,0.14526547054448738,0.21391913471584187,0.2060458561832412,0.05092878164656213
10080.0,0.14363186670756226,0.21296453128936907,0.20693253133059114,0.05158235368001849
10092.0,0.14200085599101958,0.21200440797635747,0.20781186794152165,0.052241104503081254
10104.0,0.14037254757790896,0.2110389797248057,0.20868376371993733,0.052905021706496566
10116.0,0.1387470502916012,0.21006846150517802,0.209548117467135,0.05357409188944588
10128.0,0.13712447264409783,0.20909306822996748,0.21040482910010927,0.054248300650777605
10140.0,0.1355049229277325,0.20811301465587717,0.21125379967138322,0.05492763258140295
10152.0,0.1338885093314269,0.20712851527185858,0.21209493139003233,0.055612071258051766
10164.0,0.13227534005697567,0.20613978417922482,0.2129281276426774,0.056301599238416704
10176.0,0.13066552341099044,0.20514703497212236,0.21375329301259385,0.0569961980575442
10188.0,0.12905916785405527,0.20415048062731134,0.21457033329499053,0.05769584822518313
10200.0,0.1274563819988156,0.20315033341124014,0.2153791555070981,0.05840052922369909
10212.0,0.1258572745605826,0.20214680480988936,0.2161796678929113,0.05911021950611889
10224.0,0.12426195427463474,0.2011401054832075,0.21697177992398872,0.05982489649389099
10236.0,0.1226705298011639,0.20013044524182366,0.2177554022992021,0.06054453657402939
10248.0,0.12108310964019768,0.19911803303988196,0.21853044694727883,0.061269115095438136
10260.0,0.11949980207469459,0.19810307697504698,0.21929682703602033,0.06199860636437171
10272.0,0.11792071515164146,0.1970857842855423,0.2200544569910411,0.06273298363915059
10284.0,0.11634595670072906,0.19606636133474578,0.22080325252488342,0.06347221912439899
10296.0,0.11477563438080267,0.19504501357626358,0.2215431306748297,0.06421628396518334
10308.0,0.11320985573821848,0.1940219454960694,0.22227400984526297,0.06496514824149094
10320.0,0.11164872825993864,0.1929973605325093,0.22299580984867487,0.0657187809634914
10332.0,0.11009235940777243,0.19197146097891743,0.2237084519389131,0.06647715006796781
10344.0,0.1085408566273655,0.1909444478765144,0.22441185883124773,0.06724022241619754
10356.0,0.10699432733411529,0.18991652090664085,0.22510595470619343,0.06800796379341624
10368.0,0.10545287888557082,0.1888878782910205,0.22579066519726504,0.06878033890982976
10380.0,0.10391661855387971,0.1878587167068093,0.2264659173662284,0.06955731140296818
10392.0,0.10238565351131142,0.18682923122015133,0.22713163967211564,0.0703388438410235
10404.0,0.10086009083700596,0.18579961523849728,0.22778776194162195,0.07112489772669799
10416.0,0.09934003754536119,0.18477006047877526,0.22843421534812244,0.07191543350102995
10428.0,0.09782560062824511,0.18374075694623893,0.22907093240449905,0.072710410546669
10440.0,0.09631688709705627,0.1827118929178301,0.22969784697173,0.07350978719014845
10452.0,0.09481400400855765,0.18168365492424624,0.23031489428154905,0.07431352070284453
10464.0,0.09331705846122597,0.18065622772637044,0.23092201096832501,0.07512156730050897
10476.0,0.09182615755600923,0.1796297942838447,0.23151913510341965,0.07593388214149095
10488.0,0.09034140832499514,0.17860453571579335,0.23210620622509753,0.07675041932400117
10500.0,0.08886291764088837,0.17758063125550744,0.2326831653586022,0.07757113188298057
10512.0,0.08739079212665968,0.17655825820192092,0.2332499550238329,0.07839597178728933
10524.0,0.08592513808626828,0.17553759187080945,0.23380651923139537,0.07922488993799881
10536.0,0.08446606147329178,0.17451880554793875,0.23435280347075887,0.08005783616853268
10548.0,0.08301366790549171,0.1735020704451916,0.23488875469604906,0.08089475924725804
10560.0,0.08156806272200572,0.17248755565942475,0.23541432131517523,0.08173560688288287
10572.0,0.08012935106896324,0.17147542813285388,0.23592945318651068,0.08258032573269919
10584.0,0.07869763799180514,0.17046585261341074,0.23643410162463957,0.0834288614133625
10596.0,0.07727302851052478,0.1694589916138611,0.23692821941351666,0.08428115851356485
10608.0,0.0758556276580829,0.1684550053693861,0.23741176082264268,0.08513716060769494
10620.0,0.07444554047138155,0.16745405179453413,0.23788468162032161,0.08599681026942638
10632.0,0.07304287193603502,0.16645628644156618,0.23834693907819815,0.08686004908416842
10644.0,0.07164772689762344,0.16546186246288908,0.23879849196308886,0.0877268176594619
10656.0,0.07026020996013749,0.16447093058025997,0.23923930051518633,0.08859705563269596
10668.0,0.06888042539483058,0.1634836390626931,0.23966932641525213,0.08947070167592132
10680.0,0.06750847707909649,0.1625001337136475,0.24008853274650208,0.09034769349798993
10692.0,0.06614446847634663,0.16152055786642977,0.24049688395870567,0.09122796784469084
10704.0,0.06478850265657948,0.16054505238519973,0.24089434584205352,0.09211146049791022
10716.0,0.06344068234649367,0.15957375566789483,0.24128088551651922,0.09299810627506182
10728.0,0.06210110999048662,0.15860680364706062,0.2416564714391422,0.09388783903007095
10740.0,0.060769887801620244,0.15764432978507478,0.2420210734276391,0.09478059165704171
10752.0,0.059447117785054716,0.15668646506147665,0.24237466269494579,0.0956762960974075
10764.0,0.058132901724425465,0.1557333379517811,0.2427172118865905,0.09657488335090822
10776.0,0.05682734113183793,0.1547850743988953,0.24304869511182728,0.09747628349021979
10788.0,0.05553053717173503,0.1538417977796863,0.24336908796045129,0.09838042567856381
10800.0,0.05424259057529905,0.1529036288700849,0.24367836749995242,0.09928723818922348
10812.0,0.05296360156371383,0.15197068581222084,0.24397651225153785,0.10019664842565286
10824.0,0.05169366979533617,0.1510430840865122,0.24426350214772563,0.10110858294082703
10836.0,0.05043289434476701,0.15012093649058889,0.2445393184777952,0.10202296745465038
10848.0,0.04918137371309173,0.149204353125705,0.24480394382964343,0.10293972686859187
10860.0,0.047939205860612524,0.14829344139020573,0.24505736203711184,0.10385878527719619
10872.0,0.046706488248287666,0.14738830597888955,0.24529955814057222,0.10478006597665124
10884.0,0.04548331787297149,0.1464890488868555,0.24553051836580375,0.1057034914710922
10896.0,0.044269791284399174,0.14559576941660043,0.24575023012256725,0.1066289834777112
10908.0,0.043066004577602485,0.14470856418756414,0.24595868202051965,0.10755646293195839
10920.0,0.041872053361309405,0.1438275271477723,0.24615586389693933,0.10848584999413266
10932.0,0.04068803270896319,0.14295274958747956,0.24634176684872186,0.10941706405846593
10944.0,0.03951403710277063,0.14208432015462688,0.2465163832605708,0.1103500237654391
10956.0,0.03835016038188687,0.1412223248714995,0.24667970682227836,0.11128464701758586
10968.0,0.03719649570358658,0.14036684715133668,0.24683173253021537,0.1122208509985223
10980.0,0.0360531355219365,0.13951796781304376,0.2469724566711709,0.1131585521944641
10992.0,0.03492017158340346,0.13867576509185853,0.2471018767899218,0.11409766641713359
11004.0,0.03379769493437755,0.1378403146440458,0.24721999164478028,0.11503810882677007
11016.0,0.03268579593282981,0.13701168954452211,0.24732680115736166,0.11597979395396436
11028.0,0.03158456425577257,0.136189960277664,0.24742230636359416,0.11692263571924168
11040.0,0.03049408889575586,0.13537519472317155,0.2475065093724438,0.11786654744968046
11052.0,0.029414458142709928,0.13456745814037435,0.2475794133370616,0.1188114418923267
11064.0,0.028345759551130716,0.1337668131553785,0.2476410224404194,0.1197572312246709
11076.0,0.027288079895961465,0.13297331975563947,0.2476913418944849,0.12070382706292697
11088.0,0.02624150512279953,0.13218703529574982,0.24773037794918232,0.12165114046922125
11100.0,0.025206120298846606,0.1314080145165281,0.2477581379053578,0.12259908195901478
11112.0,0.024182009570309925,0.130636309577181,0.24777463012515102,0.12354756151011419
11124.0,0.023169256130085327,0.12987197009785587,0.24777986403377283,0.1244964885744722
11136.0,0.022167942197070613,0.129115043207841,0.24777385010862665,0.12544577209365892
11148.0,0.021178149006002116,0.12836557359349166,0.2477565998546135,0.12639532051844093
11160.0,0.020199956804830548,0.12762360353996133,0.24772812576772213,0.12734504183239456
11172.0,0.01923344485570651,0.1268891729620601,0.24768844129189788,0.1282948435789678
11184.0,0.01827869143572373,0.1261623194218121,0.2476375607760156,0.12924463289095656
11196.0,0.017335773834500367,0.12544307813308977,0.24757549943805746,0.13019431652103308
11208.0,0.01640476834709889,0.12473148195646235,0.2475022733421599,0.13114380087180236
11220.0,0.015485750262234388,0.12402756138952198,0.2474178993912791,0.13209299202388822
11232.0,0.014578793846771063,0.12333134455897535,0.24732239533444592,0.13304179576076922
11244.0,0.013683972327879603,0.12264285722050067,0.24721577978380885,0.1339901175894731
11256.0,0.012801357873867967,0.12196212277083583,0.24709807223382055,0.13493786275675515
11268.0,0.011931021573793959,0.12128916227413412,0.24696929307378626,0.1358849362609696
11280.0,0.011073033414899435,0.12062399450183624,0.24682946358595562,0.13683124286042253
11292.0,0.010227462256137649,0.1199666359827677,0.246678605924317,0.13777668707949306
11304.0,0.009394375796002958,0.11931710105841277,0.24651674307365046,0.13872117321415625
11316.0,0.00857384053372559,0.11867540193768247,0.24634389879322366,0.13966460533868272
11328.0,0.007765921724590115,0.11804154874606286,0.24616009755361973,0.14060688731519405
11340.0,0.006970683332295472,0.1174155495656081,0.24596536447751244,0.14154792280742048
11352.0,0.0061881879832991135,0.11679741046442445,0.24575972529507792,0.14248761529947093
11364.0,0.005418496929304783,0.1161871355165578,0.2455432063220381,0.14342586811974958
11376.0,0.004661670023915102,0.11558472681504853,0.2453158344635768,0.14436258446942826
11388.0,0.003917765717732389,0.11499018448198786,0.24507763724159184,0.14529766745421255
11400.0,0.003186841073027493,0.11440350667954045,0.24482864283727754,0.1462310201176235
11412.0,0.0024689517951025476,0.11382468962517228,0.24456888013718092,0.14716254547374316
11424.0,0.0017641522735506662,0.1132537276130104,0.2442983787696178,0.1480921465373924
11436.0,0.0010724956237567387,0.11269061304175074,0.24401716912004853,0.149019726350037
11448.0,0.0003940337180120398,0.11213533644821366,0.2437252823183774,0.1499451880003145
11460.0,-0.0002711828030519765,0.1115878865448153,0.24342275019719292,0.15086843463886077
11472.0,-0.0009231045444982374,0.11104825025900435,0.2431096052263293,0.15178936948797467
11484.0,-0.0015616833973785401,0.11051641277304858,0.2427858804343239,0.15270789584745945
11496.0,-0.002186872600688933,0.10999235756322767,0.24245160933016885,0.15362391709858927
11508.0,-0.0027986268158454114,0.10947606643820842,0.24210682583855334,0.15453733670846684
11520.0,-0.00339690220193238,0.10896751957686626,0.2417515642586384,0.1554480582369987
11532.0,-0.003981656479946808,0.10846669556589991,0.24138585925106493,0.1563559853483187
11544.0,-0.004552848976840415,0.107973571437246,0.2410097458516497,0.1572610218277891
11556.0,-0.0051104406447475955,0.10748812270467985,0.240623259504545,0.15816307160481197
11568.0,-0.005654394056286682,0.10701032339835266,0.2402264361038317,0.1590620387807362
11580.0,-0.006184673381922367,0.10654014609565662,0.23981931203140994,0.1599578276603002
