t,psi
23220.0,4.1574029161843014e-8
23232.0,3.964861521543642e-8
23244.0,3.7809595110409586e-8
23256.0,3.6053225564592975e-8
23268.0,3.4375919260175845e-8
23280.0,3.2774238628256383e-8
23292.0,3.1244889868615175e-8
23304.0,2.978471719634256e-8
23316.0,2.839069730722829e-8
23328.0,2.7059934054085056e-8
23340.0,2.5789653326442865e-8
23352.0,2.4577198126296403e-8
23364.0,2.3420023832837973e-8
23376.0,2.2315693649340557e-8
23388.0,2.1261874225587183e-8
23400.0,2.025633144946671e-8
23412.0,1.9296926401567524e-8
23424.0,1.8381611466815988e-8
23436.0,1.7508426597402296e-8
23448.0,1.66754957214392e-8
23460.0,1.5881023291983985e-8
23472.0,1.5123290971242854e-8
23484.0,1.4400654444950836e-8
23496.0,1.371154036209815e-8
23508.0,1.3054443395337406e-8
23520.0,1.2427923417570313e-8
23532.0,1.1830602790369145e-8
23544.0,1.1261163760038618e-8
23556.0,1.071834595727423e-8
23568.0,1.0200943996512221e-8
23580.0,9.707805171204879e-9
23592.0,9.237827241390349e-9
23604.0,8.78995631005051e-9
23616.0,8.363184784881022e-9
23628.0,7.956549422212451e-9
23640.0,7.569129449942645e-9
23652.0,7.200044766450365e-9
23664.0,6.84845421257028e-9
23676.0,6.513553913815681e-9
23688.0,6.194575690135449e-9
23700.0,5.8907855305915e-9
23712.0,5.601482130438082e-9
23724.0,5.3259954881753185e-9
23736.0,5.063685560239706e-9
23748.0,4.813940971078624e-9
23760.0,4.576177776439974e-9
23772.0,4.349838277787523e-9
23784.0,4.134389885829828e-9
23796.0,3.929324031225888e-9
23808.0,3.7341551206020725e-9
23820.0,3.548419536084794e-9
23832.0,3.3716746766206673e-9
23844.0,3.2034980394202745e-9
23856.0,3.0434863399250595e-9
23868.0,2.8912546687562486e-9
23880.0,2.746435684163722e-9
23892.0,2.6086788385486495e-9
23904.0,2.477649637687633e-9
23916.0,2.353028931339172e-9
23928.0,2.2345122339627107e-9
23940.0,2.1218090743299827e-9
23952.0,2.014642372854466e-9
23964.0,1.91274784551081e-9
23976.0,1.8158734332588226e-9
23988.0,1.7237787559291593e-9
24000.0,1.636234589568106e-9
24012.0,1.5530223662776234e-9
24024.0,1.473933695625012e-9
24036.0,1.3987699067319363e-9
24048.0,1.3273416101880393e-9
24060.0,1.2594682789677162e-9
24072.0,1.1949778475608138e-9
24084.0,1.133706328559508e-9
24096.0,1.0754974459732944e-9
24108.0,1.0202022845730007e-9
24120.0,9.676789545926161e-10
24132.0,9.177922711442209e-10
24144.0,8.704134477274231e-10
24156.0,8.254198032391054e-10
24168.0,7.826944819133886e-10
24180.0,7.421261856445583e-10
24192.0,7.036089181676781e-10
24204.0,6.67041740593113e-10
24216.0,6.323285378112535e-10
24228.0,5.993777953036275e-10
24240.0,5.681023859154016e-10
24252.0,5.384193661622841e-10
24264.0,5.102497816625852e-10
24276.0,4.835184813016767e-10
24288.0,4.581539397523934e-10
24300.0,4.340880879903981e-10
24312.0,4.1125615145833374e-10
24324.0,3.8959649554706234e-10
24336.0,3.690504780758806e-10
24348.0,3.4956230846692463e-10
24360.0,3.3107891332163067e-10
24372.0,3.135498081192732e-10
24384.0,2.969269747694045e-10
24396.0,2.811647447611634e-10
24408.0,2.6621968766328363e-10
24420.0,2.520505047389389e-10
24432.0,2.386179274495934e-10
24444.0,2.2588462063149796e-10
24456.0,2.1381509013768133e-10
24468.0,2.023755947470804e-10
24480.0,1.9153406215087835e-10
24492.0,1.8126000883425004e-10
24504.0,1.7152446367945912e-10
24516.0,1.6229989512371233e-10
24528.0,1.535601417123524e-10
24540.0,1.4528034589477375e-10
24552.0,1.3743689091710419e-10
24564.0,1.3000734067192255e-10
24576.0,1.2297038237138516e-10
24588.0,1.1630577191591036e-10
24600.0,1.0999428183611892e-10
24612.0,1.0401765169109066e-10
24624.0,9.835854081106154e-11
24636.0,9.300048327760768e-11
24648.0,8.792784503904741e-11
24660.0,8.312578306326353e-11
24672.0,7.858020643448973e-11
24684.0,7.427773930469513e-11
24696.0,7.020568561416366e-11
24708.0,6.635199549965305e-11
24720.0,6.270523331212185e-11
24732.0,5.925454716950717e-11
24744.0,5.5989639973332826e-11
24756.0,5.29007418211198e-11
24768.0,4.99785837496143e-11
24780.0,4.721437274675306e-11
24792.0,4.459976797308665e-11
24804.0,4.212685813603622e-11
24816.0,3.9788139962924626e-11
24828.0,3.757649772115212e-11
24840.0,3.548518373623997e-11
24852.0,3.350779986068534e-11
24864.0,3.1638279848719797e-11
24876.0,2.9870872594105016e-11
24888.0,2.8200126190051368e-11
24900.0,2.6620872772226468e-11
24912.0,2.5128214107594472e-11
24924.0,2.37175078935475e-11
24936.0,2.2384354733421436e-11
24948.0,2.112458575604524e-11
24960.0,1.9934250848477014e-11
24972.0,1.8809607472495392e-11
24984.0,1.7747110036784727e-11
24996.0,1.6743399798054765e-11
25008.0,1.5795295265575898e-11
25020.0,1.4899783084806662e-11
25032.0,1.405400937691907e-11
25044.0,1.325527151211669e-11
25056.0,1.2501010295674125e-11
25068.0,1.1788802546615507e-11
25080.0,1.1116354049896156e-11
25092.0,1.048149286385025e-11
25104.0,9.882162965531221e-12
25116.0,9.316418217390823e-12
25128.0,8.782416639528213e-12
25140.0,8.278414972489437e-12
25152.0,7.802763516310595e-12
25164.0,7.353901232180524e-12
25176.0,6.9303510937490265e-12
25188.0,6.530715675725555e-12
25200.0,6.153672968007927e-12
25212.0,5.797972404142207e-12
25224.0,5.462431093454204e-12
25236.0,5.145930246707533e-12
25248.0,4.8474117856301385e-12
25260.0,4.5658751271207735e-12
25272.0,4.300374133389662e-12
25284.0,4.050014219712919e-12
25296.0,3.813949611883722e-12
25308.0,3.591380745829828e-12
25320.0,3.381551802232797e-12
25332.0,3.1837483693351973e-12
25344.0,2.9972952274553603e-12
25356.0,2.821554249046066e-12
25368.0,2.6559224084377904e-12
25380.0,2.4998298956935412e-12
25392.0,2.352738329278401e-12
25404.0,2.2141390625073763e-12
25416.0,2.0835515789845307e-12
25428.0,1.9605219724837103e-12
25440.0,1.844621506946341e-12
25452.0,1.7354452524871897e-12
25464.0,1.6326107935033486e-12
25476.0,1.5357570051762632e-12
25488.0,1.4445428948424403e-12
25500.0,1.3586465048842615e-12
25512.0,1.2777638739605418e-12
25524.0,1.201608053556113e-12
25536.0,1.1299081769812956e-12
25548.0,1.0624085780972905e-12
25560.0,9.98867957180266e-13
25572.0,9.390585914682732e-13
25584.0,8.827655880590872e-13
25596.0,8.297861769454617e-13
25608.0,7.799290420868419e-13
25620.0,7.330136885232389e-13
25632.0,6.8886984363882e-13
25644.0,6.473368907792964e-13
25656.0,6.082633335189537e-13
25668.0,5.715062889606532e-13
25680.0,5.369310085348394e-13
25692.0,5.044104248425689e-13
25704.0,4.738247231624371e-13
25716.0,4.450609363123219e-13
25728.0,4.18012561624653e-13
25740.0,3.925791988579322e-13
25752.0,3.6866620792834973e-13
25764.0,3.4618438540312754e-13
25776.0,3.250496587523814e-13
25788.0,3.0518279740838005e-13
25800.0,2.8650913973073255e-13
25812.0,2.6895833502310736e-13
25824.0,2.524640997917404e-13
25836.0,2.369639874784746e-13
25848.0,2.223991709412574e-13
25860.0,2.0871423699327728e-13
25872.0,1.958569923481821e-13
25884.0,1.8377828035317384e-13
25896.0,1.7243180792449405e-13
25908.0,1.617739821307011e-13
25920.0,1.5176375589856792e-13
25932.0,1.423624823442696e-13
25944.0,1.335337772589385e-13
25956.0,1.252433893027763e-13
25968.0,1.174590774856036e-13
25980.0,1.1015049553432328e-13
25992.0,1.0328908276909102e-13
26004.0,9.684796113025534e-14
26016.0,9.080183801732877e-14
26028.0,8.512691461943185e-14
26040.0,7.980079943390482e-14
26052.0,7.48024266861225e-14
26064.0,7.011197937901563e-14
26076.0,6.571081671550378e-14
26088.0,6.158140565091168e-14
26100.0,5.77072563456245e-14
26112.0,5.407286130070843e-14
26124.0,5.066363797102529e-14
26136.0,4.746587466157372e-14
26148.0,4.4466679523367474e-14
26160.0,4.165393247519941e-14
26172.0,3.9016239887141585e-14
26184.0,3.6542891870609474e-14
26196.0,3.422382202835043e-14
26208.0,3.204956952575325e-14
26220.0,3.0011243352514953e-14
26232.0,2.8100488650906944e-14
26244.0,2.6309454993724066e-14
26256.0,2.463076650144867e-14
26268.0,2.3057493694283335e-14
26280.0,2.1583126980488863e-14
26292.0,2.02015516879305e-14
26304.0,1.890702455091671e-14
26316.0,1.7694151569305396e-14
26328.0,1.6557867161480275e-14
26340.0,1.5493414537181494e-14
26352.0,1.4496327220307195e-14
26364.0,1.3562411655721967e-14
26376.0,1.2687730837802177e-14
26388.0,1.1868588901946924e-14
26400.0,1.1101516623589669e-14
26412.0,1.0383257772365494e-14
26424.0,9.710756272046166e-15
26436.0,9.081144119640303e-15
26448.0,8.491730019693563e-15
26460.0,7.93998869231455e-15
26472.0,7.423550815802354e-15
26484.0,6.9401935669771124e-15
26496.0,6.487831724410724e-15
26508.0,6.064509301739407e-15
26520.0,5.668391680111046e-15
26532.0,5.297758210587487e-15
26544.0,4.950995258992843e-15
26556.0,4.6265896672726374e-15
26568.0,4.323122606917745e-15
26580.0,4.03926380141114e-15
26592.0,3.7737660959799685e-15
26604.0,3.5254603541881712e-15
26616.0,3.2932506620838458e-15
26628.0,3.0761098217303887e-15
26640.0,2.873075117001468e-15
26652.0,2.6832443355108997e-15
26664.0,2.5057720314853436e-15
26676.0,2.33986601526869e-15
26688.0,2.1847840559805975e-15
26700.0,2.0398307846355996e-15
26712.0,1.9043547857705966e-15
26724.0,1.777745866325648e-15
26736.0,1.659432491181915e-15
26748.0,1.5488793753805914e-15
26760.0,1.4455852236320927e-15
26772.0,1.3490806082761012e-15
26784.0,1.2589259773727085e-15
26796.0,1.1747097850948705e-15
26808.0,1.0960467370542174e-15
26820.0,1.0225761436267023e-15
26832.0,9.539603747553594e-16
26844.0,8.898834100926245e-16
26856.0,8.300494787092714e-16
26868.0,7.741817829391605e-16
26880.0,7.220213012520824e-16
26892.0,6.733256653508527e-16
26904.0,6.278681069751296e-16
26916.0,5.854364701639573e-16
26928.0,5.458322849829865e-16
26940.0,5.088698989610649e-16
26952.0,4.743756627062384e-16
26964.0,4.4218716638259205e-16
26976.0,4.1215252392893573e-16
26988.0,3.8412970208788545e-16
27000.0,3.579858914903897e-16
27012.0,3.335969172069832e-16
27024.0,3.108466863333064e-16
27036.0,2.8962667032449546e-16
27048.0,2.69835419931494e-16
27060.0,2.513781107223423e-16
27072.0,2.3416611729410974e-16
27084.0,2.1811661439611066e-16
27096.0,2.0315220329343211e-16
27108.0,1.892005618015542e-16
27120.0,1.7619411651866737e-16
27132.0,1.640697358722234e-16
27144.0,1.5276844268093028e-16
27156.0,1.4223514501296444e-16
27168.0,1.324183841958813e-16
27180.0,1.2327009890407842e-16
27192.0,1.1474540431562844e-16
27204.0,1.0680238539240524e-16
27216.0,9.940190339575296e-17
27228.0,9.250741480469228e-17
27240.0,8.608480185519933e-17
27252.0,8.010221396740088e-17
27264.0,7.452991937295871e-17
27276.0,6.934016629760475e-17
27288.0,6.450705309380384e-17
27300.0,6.000640675620741e-17
27312.0,5.581566928782604e-17
27324.0,5.191379141806752e-17
27336.0,4.8281133204902616e-17
27348.0,4.489937108265798e-17
27360.0,4.175141094438454e-17
27372.0,3.8821306873498915e-17
27384.0,3.609418516355967e-17
27396.0,3.355617328774671e-17
27408.0,3.119433350086174e-17
27420.0,2.899660077667804e-17
27432.0,2.6951724802172057e-17
27444.0,2.5049215767763928e-17
27456.0,2.3279293709176966e-17
27468.0,2.1632841171987212e-17
27480.0,2.0101358984446547e-17
27492.0,1.8676924937754716e-17
27504.0,1.7352155185715444e-17
27516.0,1.6120168187672005e-17
27528.0,1.497455102982195e-17
27540.0,1.390932797053275e-17
27552.0,1.2918931065123041e-17
27564.0,1.1998172734815841e-17
27576.0,1.1142220153221364e-17
27588.0,1.0346571331823798e-17
27600.0,9.60703279354191e-18
27612.0,8.919698730560755e-18
27624.0,8.280931549301378e-18
27636.0,7.687343711648209e-18
27648.0,7.135780787411368e-18
27660.0,6.623305638484665e-18
27672.0,6.147183660297743e-18
27684.0,5.704869010974807e-18
27696.0,5.293991763114291e-18
27708.0,4.912345917326827e-18
27720.0,4.557878220616226e-18
27732.0,4.228677736387695e-18
27744.0,3.922966116329044e-18
27756.0,3.63908852765165e-18
27768.0,3.3755051922108646e-18
27780.0,3.130783496864235e-18
27792.0,2.9035906370822528e-18
27804.0,2.6926867583124753e-18
27816.0,2.4969185619231243e-18
27828.0,2.3152133447288976e-18
27840.0,2.1465734431369084e-18
27852.0,1.9900710548548734e-18
27864.0,1.844843412885004e-18
27876.0,1.710088288192288e-18
27888.0,1.5850597989945018e-18
27900.0,1.4690645060768285e-18
27912.0,1.361457774897235e-18
27924.0,1.2616403865212417e-18
27936.0,1.169055380615686e-18
27948.0,1.0831851148441272e-18
27960.0,1.0035485260463252e-18
27972.0,9.296985795567755e-19
27984.0,8.612198939259654e-19
27996.0,7.977265291566945e-19
28008.0,7.388599273617958e-19
28020.0,6.842869954903011e-19
28032.0,6.336983204620966e-19
28044.0,5.8680650769764745e-19
28056.0,5.433446346341352e-19
28068.0,5.030648113833778e-19
28080.0,4.6573684121434695e-19
28092.0,4.311469740351979e-19
28104.0,3.9909674650944674e-19
28116.0,3.6940190287029134e-19
28128.0,3.41891390897498e-19
28140.0,3.1640642789565487e-19
28152.0,2.927996318615858e-19
28164.0,2.709342133547741e-19
28176.0,2.5068322388880586e-19
28188.0,2.319288569457573e-19
28200.0,2.1456179798031567e-19
28212.0,1.9848062002770965e-19
28224.0,1.8359122176004482e-19
28236.0,1.6980630505088934e-19
28248.0,1.5704488930861812e-19
28260.0,1.4523186002624698e-19
28272.0,1.342975491701251e-19
28284.0,1.241773451926668e-19
28296.0,1.1481133060622884e-19
28308.0,1.0614394519676995e-19
28320.0,9.812367308802688e-20
28332.0,9.070275199001062e-20
28344.0,8.383690308035532e-20
28356.0,7.74850800740751e-20
28368.0,7.160923613693009e-20
28380.0,6.61741073905556e-20
28392.0,6.114701184409669e-20
28404.0,5.649766266777236e-20
28416.0,5.219799479900516e-20
28428.0,4.822200394177395e-20
28440.0,4.454559708513101e-20
28452.0,4.1146453727607216e-20
28464.0,3.800389705084799e-20
28476.0,3.5098774338583586e-20
28488.0,3.241334598612932e-20
28500.0,2.993118249137213e-20
28512.0,2.763706886076949e-20
28524.0,2.551691590356307e-20
28536.0,2.3557677924308015e-20
28548.0,2.174727635819963e-20
28560.0,2.007452892566529e-20
28572.0,1.8529083912462668e-20
28584.0,1.7101359209246874e-20
28596.0,1.5782485770350565e-20
28608.0,1.456425517552063e-20
28620.0,1.3439071000689368e-20
28632.0,1.2399903724625852e-20
28644.0,1.1440248917646242e-20
28656.0,1.0554088476537045e-20
28668.0,9.735854686568556e-21
28680.0,8.980396907031097e-21
28692.0,8.282950691187444e-21
28704.0,7.639109164992299e-21
28716.0,7.044796501430697e-21
28728.0,6.4962433389604975e-21
28740.0,5.9899640033546165e-21
28752.0,5.5227354022885196e-21
28764.0,5.09157747136252e-21
28776.0,4.693735058930649e-21
28788.0,4.326661145179218e-21
28800.0,3.988001298397348e-21
28812.0,3.6755792783513016e-21
28824.0,3.387383703150756e-21
28836.0,3.121555702010087e-21
28848.0,2.8763774818978603e-21
28860.0,2.650261741260019e-21
28872.0,2.441741868823564e-21
28884.0,2.249462869968608e-21
28896.0,2.072172967314762e-21
28908.0,1.9087158260319263e-21
28920.0,1.7580233579720483e-21
28932.0,1.6191090620485588e-21
28944.0,1.491061861382936e-21
28956.0,1.3730404006074502e-21
28968.0,1.2642677693777384e-21
28980.0,1.1640266206220157e-21
28992.0,1.071654654348866e-21
29004.0,9.865404399653893e-22
29016.0,9.081195520342402e-22
29028.0,8.358709962319201e-22
29040.0,7.693139039720748e-22
29052.0,7.0800447573648035e-22
29064.0,6.515331546203397e-22
29076.0,5.995220129569389e-22
29088.0,5.516223361465394e-22
29100.0,5.07512388982488e-22
29112.0,4.668953508513686e-22
29124.0,4.294974071881895e-22
29136.0,3.9506598549947046e-22
29148.0,3.6336812513049503e-22
29160.0,3.3418897075359734e-22
29172.0,3.073303802965878e-22
29184.0,2.8260963871812137e-22
29196.0,2.598582696744345e-22
29208.0,2.3892093771265824e-22
29220.0,2.19654434173353e-22
29232.0,2.0192674049228787e-22
29244.0,1.8561616306139216e-22
29256.0,1.7061053424429592e-22
29268.0,1.568064745452517e-22
29280.0,1.4410871130378615e-22
29292.0,1.324294496335981e-22
29304.0,1.2168779164462217e-22
29316.0,1.1180920028402433e-22
29328.0,1.027250044067348e-22
29340.0,9.437194194054369e-23
29352.0,8.669173824644721e-23
29364.0,7.963071699298701e-23
29376.0,7.313944106523862e-23
29388.0,6.717238121597419e-23
29400.0,6.168761033951262e-23
29412.0,5.664652140879136e-23
29424.0,5.2013567264354566e-23
29436.0,4.775602058100472e-23
29448.0,4.3843752464655027e-23
29460.0,4.02490282492821e-23
29472.0,3.694631917236632e-23
29484.0,3.3912128707633655e-23
29496.0,3.112483242675384e-23
29508.0,2.856453034752543e-23
29520.0,2.6212910805517842e-23
29532.0,2.4053124959554328e-23
29544.0,2.2069671109346704e-23
29556.0,2.0248288066363376e-23
29568.0,1.8575856877054834e-23
29580.0,1.704031025122173e-23
29592.0,1.563054909789361e-23
29604.0,1.4336365616933942e-23
29616.0,1.3148372436946645e-23
29628.0,1.2057937329201544e-23
29640.0,1.1057123063482025e-23
29652.0,1.013863200516984e-23
29664.0,9.295755083767742e-24
29676.0,8.522324791587206e-24
29688.0,7.812671897675653e-24
29700.0,7.161585586403275e-24
29712.0,6.564276752604079e-24
29724.0,6.016344205928893e-24
29736.0,5.5137435562394526e-24
29748.0,5.052758569571766e-24
29760.0,4.6299748005449146e-24
29772.0,4.2422553221766784e-24
29784.0,3.886718387999157e-24
29796.0,3.560716874224221e-24
29808.0,3.2618193615756645e-24
29820.0,2.987792727359284e-24
29832.0,2.7365861284483423e-24
29844.0,2.5063162651894822e-24
29856.0,2.2952538248400362e-24
29868.0,2.1018110110887145e-24
29880.0,1.9245300735351648e-24
29892.0,1.762072757762706e-24
29904.0,1.613210602870626e-24
29916.0,1.4768160190810674e-24
29928.0,1.3518540833380239e-24
29940.0,1.237374995704422e-24
29952.0,1.1325071438718883e-24
29964.0,1.0364507272547196e-24
29976.0,9.484718959714974e-25
29988.0,8.678973635515493e-25
30000.0,7.941094554592972e-25
30012.0,7.2654155853204625e-25
30024.0,6.646739391932104e-25
30036.0,6.080299008524055e-25
30048.0,5.561722532540322e-25
30060.0,5.087000687003641e-25
30072.0,4.652457020702469e-25
30084.0,4.25472053392156e-25
30096.0,3.8907005342323337e-25
30108.0,3.5575635424553223e-25
30120.0,3.2527120832685813e-25
30132.0,2.97376520816571e-25
30144.0,2.718540610649826e-25
30156.0,2.4850382047667016e-25
30168.0,2.2714250484116452e-25
30180.0,2.076021502353105e-25
30192.0,1.8972885246726654e-25
30204.0,1.7338160083800689e-25
30216.0,1.58431207738089e-25
30228.0,1.4475932628033838e-25
30240.0,1.3225754879741494e-25
30252.0,1.2082657961164791e-25
30264.0,1.1037547601662251e-25
30276.0,1.0082095189963445e-25
30288.0,9.208673888466173e-26
30300.0,8.410300028987906e-26
30312.0,7.680579357499907e-26
30324.0,7.013657730435524e-26
30336.0,6.404175897419287e-26
30348.0,5.847228034920744e-26
30360.0,5.338323722613139e-26
30372.0,4.873353079299391e-26
30384.0,4.44855479832526e-26
30396.0,4.060486843602731e-26
30408.0,3.7059995868553214e-26
30420.0,3.382211184612825e-26
30432.0,3.086485009950855e-26
30444.0,2.816408969103833e-26
30456.0,2.56977654699107e-26
30468.0,2.3445694384746434e-26
30480.0,2.1389416339133747e-26
30492.0,1.9512048383672547e-26
30504.0,1.779815113719601e-26
30516.0,1.6233606420917338e-26
30528.0,1.4805505172892243e-26
30540.0,1.3502044787026513e-26
30552.0,1.2312435091421677e-26
30564.0,1.1226812245652623e-26
30576.0,1.0236159896082998e-26
30588.0,9.332236982957524e-27
30600.0,8.507511643181299e-27
30612.0,7.755100698747596e-27
30624.0,7.068714263054405e-27
30636.0,6.4426050361579296e-27
30648.0,5.871521895627734e-27
30660.0,5.35066742235729e-27
30672.0,4.875659030684288e-27
30684.0,4.4424933996982444e-27
30696.0,4.047513927874668e-27
30708.0,3.6873809563430944e-27
30720.0,3.359044527358244e-27
30732.0,3.0597194640428565e-27
30744.0,2.7868625753575513e-27
30756.0,2.5381518066608758e-27
30768.0,2.311467171265766e-27
30780.0,2.1048733121984256e-27
30792.0,1.916603556015702e-27
30804.0,1.745045332138246e-27
30816.0,1.5887268417914513e-27
30828.0,1.4463048703956872e-27
30840.0,1.316553646185174e-27
30852.0,1.19835465602593e-27
30864.0,1.0906873369117955e-27
30876.0,9.9262056849787e-28
30888.0,9.033048983360423e-28
30900.0,8.219654372549513e-28
30912.0,7.4789536762007335e-28
30924.0,6.804500120597074e-28
30936.0,6.190414146850511e-28
30948.0,5.6313339090243985e-28
30960.0,5.122370056433172e-28
30972.0,4.659064432513452e-28
30984.0,4.2373523539273956e-28
30996.0,3.853528162186669e-28
31008.0,3.5042137663014817e-28
31020.0,3.186329918961098e-28
31032.0,2.8970699907242915e-28
31044.0,2.633876026815862e-28
31056.0,2.3944168895359972e-28
31068.0,2.1765683061437704e-28
31080.0,1.9783946574992446e-28
31092.0,1.7981323568641154e-28
31104.0,1.6341746811779186e-28
31116.0,1.4850579289439897e-28
31128.0,1.349448789673622e-28
31140.0,1.2261328197285408e-28
31152.0,1.1140039284510063e-28
31164.0,1.0120547867488704e-28
31176.0,9.193680778731536e-29
31188.0,8.351085170500693e-29
31200.0,7.585155729610635e-29
31212.0,6.88896829854868e-29
31224.0,6.256219343693087e-29
31236.0,5.681170759809094e-29
31248.0,5.158599544254887e-29
31260.0,4.683751914776364e-29
31272.0,4.252301481745303e-29
31284.0,3.860311119487319e-29
31296.0,3.5041982122300116e-29
31308.0,3.1807029784252894e-29
31320.0,2.886859602987589e-29
31332.0,2.619969930555368e-29
31344.0,2.377579494409265e-29
31356.0,2.1574556753480898e-29
31368.0,1.957567802789807e-29
31380.0,1.7760690267737778e-29
31392.0,1.6112798045278315e-29
31404.0,1.4616728589520292e-29
31416.0,1.3258594788700738e-29
31428.0,1.20257704231245e-29
31440.0,1.0906776545166729e-29
31452.0,9.891178018441482e-30
31464.0,8.969489314979398e-30
31476.0,8.133088748551739e-30
31488.0,7.374140394632361e-30
31500.0,6.685523013546307e-30
31512.0,6.0607653536227984e-30
31524.0,5.4939872661809975e-30
31536.0,4.979846114362206e-30
31548.0,4.5134880036179905e-30
31560.0,4.090503403441173e-30
31572.0,3.7068867680402216e-30
31584.0,3.358999798420309e-30
31596.0,3.04353802004981e-30
31608.0,2.757500379205435e-30
31620.0,2.4981615874692297e-30
31632.0,2.2630469678990853e-30
31644.0,2.0499095783252975e-30
31656.0,1.856709407221522e-30
31668.0,1.6815944558269608e-30
31680.0,1.5228835368141027e-30
31692.0,1.3790506349452456e-30
31704.0,1.248710688965964e-30
31716.0,1.1306066665690839e-30
31728.0,1.02359781572816e-30
31740.0,9.266489861501093e-31
31752.0,8.388209241182751e-31
31764.0,7.592614526717185e-31
31776.0,6.871974569704699e-31
31788.0,6.2192760189557014e-31
31800.0,5.628157154912059e-31
31812.0,5.092847778295189e-31
31824.0,4.60811460318176e-31
31836.0,4.1692116542598305e-31
31848.0,3.771835213121902e-31
31860.0,3.4120828995338367e-31
31872.0,3.08641651101588e-31
31884.0,2.791628278120011e-31
31896.0,2.524810223781927e-31
31908.0,2.2833263433392647e-31
31920.0,2.064787347484819e-31
31932.0,1.8670277337940881e-31
31944.0,1.688084973734679e-31
31956.0,1.5261806214161375e-31
31968.0,1.3797031679486615e-31
31980.0,1.2471924812994528e-31
31992.0,1.1273256861103672e-31
32004.0,1.018904351198789e-31
32016.0,9.2084286452389e-32
32028.0,8.321578863686033e-32
32040.0,7.519587814643796e-32
32052.0,6.794389398564946e-32
32064.0,6.138679045581065e-32
32076.0,5.545842315408734e-32
32088.0,5.009890144298477e-32
32100.0,4.525400124696597e-32
32112.0,4.0874632596476207e-32
32124.0,3.6916356851873384e-32
32136.0,3.3338949005382516e-32
32148.0,3.010600088229622e-32
32160.0,2.7184561447174517e-32
32172.0,2.454481077019589e-32
32184.0,2.2159764526295206e-32
32196.0,2.000500618814484e-32
32208.0,1.805844433606863e-32
32220.0,1.6300092746019888e-32
32232.0,1.471187113294229e-32
32244.0,1.3277424623219154e-32
32256.0,1.198196020824375e-32
32268.0,1.0812098593100363e-32
32280.0,9.755740001403994e-33
32292.0,8.801942630863821e-33
32304.0,7.94081257537255e-33
32316.0,7.163404139463037e-33
32328.0,6.461629570882829e-33
32340.0,5.828177327707377e-33
32352.0,5.256438078718396e-33
32364.0,4.740437710459562e-33
32376.0,4.2747766821632667e-33
32388.0,3.8545751312449347e-33
32400.0,3.4754231878621244e-33
32412.0,3.133336007667476e-33
32424.0,2.8247130778099752e-33
32436.0,2.5463013929023857e-33
32448.0,2.295162135464157e-33
32460.0,2.0686405296216543e-33
32472.0,1.8643385679321863e-33
32484.0,1.6800903393854842e-33
32496.0,1.5139397121956526e-33
32508.0,1.3641201481713174e-33
32520.0,1.2290364464609926e-33
32532.0,1.1072482335194311e-33
32544.0,9.974550334043798e-34
32556.0,8.984827681637382e-34
32568.0,8.092715522570364e-34
32580.0,7.288646578089146e-34
32592.0,6.563985391411364e-34
32604.0,5.9109381558442745e-34
32616.0,5.322471211349992e-34
32628.0,4.792237381845388e-34
32640.0,4.3145094040165545e-34
32652.0,3.884119769527492e-34
32664.0,3.4964063669013903e-34
32676.0,3.147163367680011e-34
32688.0,2.8325968542895604e-34
32700.0,2.549284734874972e-34
32712.0,2.294140533677182e-34
32724.0,2.0643806847450377e-34
32736.0,1.8574949922760988e-34
32748.0,1.6712199530241092e-34
32760.0,1.5035146653020032e-34
32772.0,1.3525390754472398e-34
32784.0,1.2166343364472222e-34
32796.0,1.094305074994144e-34
32808.0,9.842033827569644e-35
32820.0,8.851143653199775e-35
32832.0,7.959430982177827e-35
32844.0,7.157028539532019e-35
32856.0,6.435044769641841e-35
32868.0,5.785467953353919e-35
32880.0,5.201079687517686e-35
32892.0,4.67537681868899e-35
32904.0,4.2025010102771503e-35
32916.0,3.7771752015563406e-35
32928.0,3.3946462885305187e-35
32940.0,3.0506334213474475e-35
32952.0,2.7412813714555075e-35
32964.0,2.46311847458375e-35
32976.0,2.2130187034281727e-35
32988.0,1.9881674671345315e-35
33000.0,1.7860307737228144e-35
33012.0,1.6043274268871615e-35
33024.0,1.4410039604980552e-35
33036.0,1.29421204295055e-35
33048.0,1.1622881095386743e-35
33060.0,1.043735004557955e-35
33072.0,9.372054360885886e-36
33084.0,8.414870656057391e-36
33096.0,7.554890719014527e-36
33108.0,6.782300444605139e-36
33120.0,6.088270755745536e-36
33132.0,5.464859332474705e-36
33144.0,4.9049220847641604e-36
33156.0,4.4020334090267014e-36
33168.0,3.950414362260442e-36
33180.0,3.5448679726082535e-36
33192.0,3.180720981703833e-36
33204.0,2.853771383304572e-36
33216.0,2.5602411851036235e-36
33228.0,2.2967338769178973e-36
33240.0,2.0601961392614807e-36
33252.0,1.8478833721587023e-36
33264.0,1.657328665417011e-36
33276.0,1.4863148689000188e-36
33288.0,1.3328494550058231e-36
33300.0,1.1951418959245661e-36
33312.0,1.0715833056400673e-36
33324.0,9.607281213447429e-37
33336.0,8.612776212151823e-37
33348.0,7.720650955874237e-37
33360.0,6.92042506684466e-37
33372.0,6.202684883829579e-37
33384.0,5.5589755223027854e-37
33396.0,4.981703791979054e-37
33408.0,4.464050886225228e-37
33420.0,3.999893865714586e-37
