t,psi_truth,psi_recovered
6948.0,0.44276946482539886,0.569568924708643
6960.0,0.44343676423631967,0.5703466741450156
6972.0,0.4440724457405588,0.5710928836060088
6984.0,0.4446763705527734,0.5718074182950141
6996.0,0.44524840669709337,0.5724901495008005
7008.0,0.4457884290551876,0.5731409549847934
7020.0,0.446296319411873,0.5737597192978476
7032.0,0.44677196649824397,0.574346334018165
7044.0,0.4472152660322997,0.57490069790212
7056.0,0.4476261207570486,0.5754227169389784
7068.0,0.4480044404760706,0.5759123042998541
7080.0,0.4483501420865191,0.5763693801718798
7092.0,0.44866314960954506,0.5767938714714411
7104.0,0.44894339421812873,0.5771857114357939
7116.0,0.44919081426230395,0.577544839100529
7128.0,0.44940535529176184,0.5778711986804229
7140.0,0.44958697007582343,0.5781647388821863
7152.0,0.44973561862076955,0.5784254121882879
7164.0,0.4498512681845207,0.5786531741597166
7176.0,0.4499338932886573,0.5788479828111996
7188.0,0.44998347572777625,0.5790097981137986
7200.0,0.4500000045761778,0.5791385816765443
7212.0,0.44998347619187895,0.5792342966506059
7224.0,0.449933894217953,0.5792969078869181
7236.0,0.44985126958119215,0.5793263823620968
7248.0,0.44973562048809657,0.5793226898690491
7260.0,0.4495869724181894,0.5792858039495851
7272.0,0.44940535811466287,0.5792157030281557
7284.0,0.44919081757235985,0.5791123716901305
7296.0,0.4489433980230966,0.5789758020361886
7308.0,0.44866315391833517,0.5788059950374974
7320.0,0.4483501469092128,0.5786029618147086
7332.0,0.44800444582394117,0.5783667247674777
7344.0,0.4476261266425838,0.5780973184897544
7356.0,0.4472152724692271,0.577794790418282
7368.0,0.44677197350155895,0.5774592011766517
7380.0,0.4462963269978691,0.5770906245933649
7392.0,0.4457884372414892,0.5766891473887426
7404.0,0.44524841550269145,0.5762548685411505
7416.0,0.44467637999806375,0.5757878983574728
7428.0,0.44407245584738286,0.5752883572859694
7440.0,0.4434367750280085,0.5747563745214485
7452.0,0.4427694763268199,0.5741920864633383
7464.0,0.4420707052897203,0.573595635096584
7476.0,0.441340614168736,0.5729671663730488
7488.0,0.4405793618667346,0.5723068286763033
7500.0,0.43978711387979286,0.5716147714544897
7512.0,0.43896404223724206,0.5708911441029706
7524.0,0.4381103254394216,0.570136095169608
7536.0,0.43722614839317253,0.5693497719402345
7548.0,0.4363117023451039,0.5685323204402312
7560.0,0.4353671848126649,0.5676838858611805
7572.0,0.4343927995130577,0.5668046133914587
7584.0,0.43338875629002815,0.5658946493991107
7596.0,0.43235527103856924,0.5649541428878438
7608.0,0.43129256562757606,0.5639832471255527
7620.0,0.43020086782049144,0.5629821213322551
7632.0,0.4290804111939816,0.5619509323122216
7644.0,0.4279314350546817,0.5608898559236466
7656.0,0.42675418435405477,0.5597990782973358
7668.0,0.425548909601404,0.5586787967410263
7680.0,0.4243158667750839,0.5575292202949762
7692.0,0.4230553172319526,0.556350569933563
7704.0,0.421767527615111,0.5551430784337572
7716.0,0.4204527697599746,0.5539069899516703
7728.0,0.41911132059872364,0.5526425593618677
7740.0,0.4177434620631784,0.5513500514204365
7752.0,0.4163494809861487,0.5500297398128967
7764.0,0.41492966900130396,0.5486819061437469
7776.0,0.413484322441614,0.5473068389174787
7788.0,0.41201374223641024,0.545904832553317
7800.0,0.4105182338071163,0.5444761864685813
7812.0,0.4089981069616987,0.5430212042591028
7824.0,0.40745367578788994,0.5415401929991779
7836.0,0.40588525854523355,0.5400334626773327
7848.0,0.4042931775560045,0.5385013257769229
7860.0,0.4026777590950564,0.5369440970016546
7872.0,0.40103933327864805,0.5353620931357309
7884.0,0.3993782339523029,0.5337556330170682
7896.0,0.39769479857775414,0.532125037591579
7908.0,0.3959893681190288,0.5304706300086376
7920.0,0.39426228692772497,0.5287927357143116
7932.0,0.3925139026275356,0.5270916825011376
7944.0,0.39074456599807333,0.5253678004813975
7956.0,0.38895463085805,0.5236214219644041
7968.0,0.3871444539478653,0.5218528812351759
7980.0,0.38531439481165974,0.5200625142497636
7992.0,0.3834648156788846,0.5182506582780844
8004.0,0.3815960813454442,0.516417651536018
8016.0,0.3797085590544654,0.5145638328528307
8028.0,0.3778026183767471,0.5126895414169548
8040.0,0.3758786310909453,0.5107951166336551
8052.0,0.3739369710635464,0.5088808981139435
8064.0,0.3719780141286839,0.5069472257980249
8076.0,0.3700021379678513,0.5049944402013408
8088.0,0.3680097219895652,0.5030228827595957
8100.0,0.36600114720903076,0.5010328962423211
8112.0,0.36397679612786393,0.49902482520312474
8124.0,0.3619370526139223,0.49699901643774774
8136.0,0.3598823017812958,0.4949558194267064
8148.0,0.35781292987051194,0.4928955867453109
8160.0,0.35572932412900327,0.4908186744282091
8172.0,0.35363187269189206,0.4887254422768608
8184.0,0.3515209644631396,0.4866162540962437
8196.0,0.349396988997112,0.4844914778424434
8208.0,0.34726033638061227,0.4823514856573896
8220.0,0.3451113971154263,0.48019665376324194
8232.0,0.34295056200143337,0.478027362188917
8244.0,0.34077822202032637,0.47584399430659596
8256.0,0.3385947682199925,0.4736469361670432
8268.0,0.3364005915995983,0.4714365756382532
8280.0,0.33419608299542647,0.4692133013701271
8292.0,0.33198163296750977,0.4669775016256232
8304.0,0.3297576316871058,0.46472956303295876
8316.0,0.32752446882505887,0.46246986932143447
8328.0,0.3252825334410886,0.46019880010387687
8340.0,0.3230322138740519,0.45791672976156234
8352.0,0.32077389763321595,0.45562402647432554
8364.0,0.3185079712905868,0.4533210514221664
8376.0,0.31623482037433026,0.45100815816819845
8388.0,0.31395482926332774,0.4486856922193072
8400.0,0.3116683810829017,0.4463539907528014
8412.0,0.3093758576017515,0.44401338249511557
8424.0,0.3070776391301346,0.4416641877417838
8436.0,0.3047741044193287,0.4393067185140891
8448.0,0.30246563056241044,0.43694127885407746
8460.0,0.3001525928963844,0.4345681652628226
8472.0,0.2978353649056943,0.4321876672845712
8484.0,0.2955143181271502,0.42980006823059363
8496.0,0.2931898220563007,0.4274056460219608
8508.0,0.29086224405528177,0.42500467411226395
8520.0,0.2885319492621707,0.42259742243341836
8532.0,0.28619930050187264,0.4201841582939727
8544.0,0.283864658198568,0.417765147153687
8556.0,0.28152838028974525,0.4153406532030065
8568.0,0.2791908221418463,0.4129109396917318
8580.0,0.2768523364675453,0.41047626897635986
8592.0,0.27451327324468766,0.40803690228638867
8604.0,0.27217397963690715,0.40559309924163084
8616.0,0.26983479991594583,0.4031451171799994
8628.0,0.2674960753856941,0.40069321037379235
8640.0,0.26515814430796997,0.39823762921928985
8652.0,0.2628213418300566,0.39577861947874526
8664.0,0.2604859999140138,0.3933164216372072
8676.0,0.25815244726777825,0.39085127041272943
8688.0,0.2558210092780706,0.3883833944321439
8700.0,0.2534920079451175,0.3859130160609416
8712.0,0.25116576181920613,0.38344035135893073
8724.0,0.24884258593908037,0.38096561012601504
8736.0,0.24652279177218867,0.3784889960048078
8748.0,0.24420668715679417,0.37601070661707164
8760.0,0.24189457624595478,0.3735309337255152
8772.0,0.23958675945338073,0.3710498634267395
8784.0,0.23728353340117567,0.36856767639080307
8796.0,0.23498519086946698,0.3660845481646209
8808.0,0.23269202074792894,0.3636006495490726
8820.0,0.2304043079892029,0.3611161470441664
8832.0,0.22812233356421585,0.3586312033360091
8844.0,0.22584637441939887,0.3561459777782752
8856.0,0.22357670343580663,0.3536606268044858
8868.0,0.2213135893901357,0.3511753042002725
8880.0,0.21905729691764136,0.348690161169922
8892.0,0.21680808647694977,0.34620534614963666
8904.0,0.21456621431676212,0.3437210043492747
8916.0,0.21233193244444576,0.3412372770408114
8928.0,0.2101054885965084,0.33875430064971684
8940.0,0.2078871262109471,0.33627220573876543
8952.0,0.20567708440146668,0.33379111599679034
8964.0,0.2034755979335586,0.3313111473536978
8976.0,0.20128289720243137,0.3288324073359181
8988.0,0.19909920821278346,0.32635499475444324
9000.0,0.19692475256040742,0.32387899978387463
9012.0,0.194759747415614,0.32140450445064156
9024.0,0.19260440550846455,0.31893158350750783
9036.0,0.19045893511579834,0.31646030563527444
9048.0,0.18832354005004034,0.3139907348856757
9060.0,0.18619841964977732,0.3115229322642834
9072.0,0.18408376877208385,0.30905695734946925
9084.0,0.1819797777865847,0.306592869851385
9096.0,0.17988663257123647,0.30413073103075156
9108.0,0.17780451450981,0.30167060491711406
9120.0,0.1757336004910572,0.29921255928660645
9132.0,0.1736740629095427,0.2967566663772411
9144.0,0.17162606966812077,0.2943030033336698
9156.0,0.16958978418203893,0.291851652382951
9168.0,0.16756536538464661,0.2894027007491596
9180.0,0.16555296773468794,0.2869562403192808
9192.0,0.16355274122515812,0.28451236707772193
9204.0,0.16156483139369948,0.28207118033350237
9216.0,0.1595893793345169,0.2796327817732754
9228.0,0.1576265217117869,0.2771972743844333
9240.0,0.15567639077453932,0.27476476130410454
9252.0,0.15373911437298526,0.27233534465965054
9264.0,0.15181481597626859,0.26990912447178733
9276.0,0.14990361469161517,0.26748619769067217
9288.0,0.14800562528485478,0.2650666574269223
9300.0,0.14612095820229004,0.26265059242369737
9312.0,0.14424971959388602,0.2602380867940684
9324.0,0.14239201133775517,0.2578292200226504
9336.0,0.14054793106590907,0.25542406720526833
9348.0,0.1387175721912525,0.25302269947901357
9360.0,0.1369010239357899,0.25062518458048183
9372.0,0.1350983713600191,0.24823158746455945
9384.0,0.13330969539348297,0.24584197092028884
9396.0,0.1315350728664512,0.24345639613335734
9408.0,0.12977457654270563,0.24107492316400064
9420.0,0.12802827515339846,0.2386976113312489
9432.0,0.12629623343195642,0.2363245195155222
9444.0,0.12457851215000168,0.2339557064079995
9456.0,0.12287516815426115,0.2315912307441718
9468.0,0.12118625440443449,0.2292311515592419
9480.0,0.11951182001199309,0.22687552849480852
9492.0,0.11785191027987985,0.22452442217134633
9504.0,0.1162065667430811,0.22217789462236714
9516.0,0.11457582721004186,0.2198360097674729
9528.0,0.11295972580489505,0.21749883388632382
9540.0,0.11135829301047542,0.21516643604679847
9552.0,0.10977155571208942,0.21283888843996226
9564.0,0.10819953724201159,0.21051626658215553
9576.0,0.10664225742467878,0.20819864935922675
9588.0,0.1050997326225532,0.2058861189071676
9600.0,0.10357197578262504,0.20357876034390082
9612.0,0.10205899648352681,0.20127666138525227
9624.0,0.10056080098322986,0.19897991189139352
9636.0,0.09907739226729492,0.19668860339622016
9648.0,0.09760877009764847,0.19440282867071676
9660.0,0.0961549310618566,0.1921226813630499
9672.0,0.0947158686228681,0.18984825574481384
9684.0,0.0932915731691996,0.18757964657724585
9696.0,0.09188203206553444,0.18531694909605254
9708.0,0.09048722970370815,0.1830602591013094
9720.0,0.08910714755405345,0.18080967313131072
9732.0,0.08774176421707758,0.17856528869678237
9744.0,0.08639105547544562,0.17632720455403394
9756.0,0.08505499434624302,0.174095521000829
9768.0,0.08373355113349126,0.1718703401850818
9780.0,0.08242669348089104,0.16965176642183405
9792.0,0.0811343864247671,0.16743990651682428
9804.0,0.07985659244718943,0.16523487009453205
9816.0,0.07859327152924639,0.16303676992510904
9828.0,0.07734438120444444,0.16084572223924914
9840.0,0.07610987661221064,0.15866184701454483
9852.0,0.07488971055147399,0.1564852682131786
9864.0,0.0736838335343015,0.15431611395052836
9876.0,0.07249219383956686,0.15215451657829154
9888.0,0.07131473756662751,0.1500006126739106
9900.0,0.07015140868898873,0.14785454293918962
9912.0,0.06900214910793188,0.14571645202302028
9924.0,0.06786689870608582,0.14358648829356066
9936.0,0.06674559540091922,0.14146480359173524
9948.0,0.0656381751981343,0.1393515529988164
9960.0,0.06454457224493958,0.13724689464552015
9972.0,0.0634647188831836,0.1351509895791685
9984.0,0.0623985457023282,0.13306400169090685
9996.0,0.061345981592243075,0.1309860976894788
10008.0,0.0603069537958028,0.12891744709470948
10020.0,0.05928138796126727,0.12685822221536583
10032.0,0.05826920819442822,0.1248085980743407
10044.0,0.05727033711050389,0.1227687522496472
10056.0,0.056284695885765165,0.1207388646116233
10068.0,0.055312204308875734,0.11871911695281738
10080.0,0.054352780831931215,0.11670969252421186
10092.0,0.053406342621180464,0.11471077550645939
10104.0,0.05247280560741393,0.11272255045483474
10116.0,0.051552084536004746,0.11074520175986875
10128.0,0.050644093016587434,0.10877891316171506
10140.0,0.049748743572360345,0.10682386734631043
10152.0,0.04886594768899888,0.10488024563757356
10164.0,0.047995615863165406,0.10294822778520675
10176.0,0.04713765765060394,0.10102799183512537
10188.0,0.0462919817138072,0.09911971406146991
10200.0,0.04545849586924387,0.09722356893681554
10212.0,0.04463710713413547,0.09533972912040219
10224.0,0.04382772177277108,0.09346836545152899
10236.0,0.04303024534235014,0.09160964694432942
10248.0,0.04224458273834273,0.08976374078826062
10260.0,0.04147063823935823,0.08793081236346595
10272.0,0.040708315551512726,0.08611102528026617
10284.0,0.03995751785228674,0.08430454144729746
10296.0,0.03921814783386478,0.08251152116443863
10308.0,0.0384901077459487,0.0807321232269605
10320.0,0.03777329943803771,0.07896650501910943
10332.0,0.03706762440116729,0.07721482257122231
10344.0,0.03637298380910127,0.0754772305562736
10356.0,0.035689278558969736,0.07375388220989666
10368.0,0.035016409311347634,0.07204492917126794
10380.0,0.03435427652976817,0.07035052125827058
10392.0,0.03370278051966605,0.06867080620565595
10404.0,0.03306182146674557,0.06700592940589586
10416.0,0.032431299474769755,0.06535603369619611
10428.0,0.03181111460276564,0.06372125923013902
10440.0,0.03120116690164303,0.06210174345895676
10452.0,0.030601356450222664,0.060497621227593223
10464.0,0.030011583390671365,0.0589090249681589
10476.0,0.029431747963341186,0.05733608495250514
10488.0,0.028861750541010884,0.055778929550773876
10500.0,0.028301491662526948,0.05423768543717697
10512.0,0.02775087206584345,0.05271247768943161
10524.0,0.027209792720458884,0.051203429743603285
10536.0,0.02667815485924916,0.04971066318889117
10548.0,0.026155860009696337,0.048234297412894124
10560.0,0.025642810024512325,0.04677444913216262
10572.0,0.025138907111657758,0.04533123186075425
10584.0,0.024644053863756225,0.04390475537770714
10596.0,0.024158153286904294,0.042495125251437366
10608.0,0.02368110882887794,0.04110244246597021
10620.0,0.023212824406736898,0.039726803173566055
10632.0,0.022753204433827424,0.03836829857516795
10644.0,0.0223021538461858,0.037027014909074715
10656.0,0.021859578128343726,0.03570303351375343
10668.0,0.021425383338537933,0.034396430925640764
10680.0,0.020999476133326134,0.03310727897796107
10692.0,0.02058176379161167,0.0318356448805303
10704.0,0.020172154238079647,0.03058159127978417
10716.0,0.0197705560660472,0.02934517631820609
10728.0,0.019376878559731213,0.028126453728048006
10740.0,0.018991031715936336,0.026925473001695965
10752.0,0.018612926265167133,0.02574227967791119
10764.0,0.018242473692167548,0.024576915769406103
10776.0,0.017879586255891665,0.023429420335022252
10788.0,0.01752417700890961,0.02229983017326455
10800.0,0.017176159816252628,0.02118818058825673
10812.0,0.016835449373701364,0.020094506159453965
10824.0,0.016501961225522145,0.019018841436778247
10836.0,0.016175611781655094,0.017961221485437606
10848.0,0.015856318334359094,0.016921682219448404
10860.0,0.015543999074318145,0.015900260487386915
10872.0,0.015238573106213845,0.014896993903943232
10884.0,0.014939960463769051,0.013911920451257071
10896.0,0.014648082124267525,0.01294507789966779
10908.0,0.014362860022554736,0.011996503114318645
10920.0,0.014084217064524942,0.01106623131974148
10932.0,0.013812077140099825,0.01015429538896652
10944.0,0.01354636513570384,0.009260725208813799
10956.0,0.013287006946241792,0.008385547152369032
10968.0,0.01303392948658391,0.007528783667584461
10980.0,0.01278706070256391,0.0066904529717266925
10992.0,0.012546329581495558,0.005870568828321049
11004.0,0.012311666162213197,0.005069140378058946
11016.0,0.01208300154464188,0.004286171997775463
11028.0,0.011860267898902608,0.0035216631703250357
11040.0,0.01164339847395821,0.0027756083600504098
11052.0,0.011432327605805698,0.0020479969001360896
11064.0,0.011226990725220373,0.001338812906343394
11076.0,0.011027324365057564,0.0006480352342953786
11088.0,0.010833266167117534,-2.436250611292879e-5
11100.0,0.010644754888579005,-0.0006784118746624824
11112.0,0.010461730408007103,-0.0013141494710213314
11124.0,0.010284133730941114,-0.0019316167720021503
11136.0,0.010111906995067674,-0.002530859966935073
11148.0,0.009944993474984861,-0.003111929827403888
11160.0,0.009783337586562666,-0.003674881646232445
11172.0,0.009626884890905357,-0.00421977527265653
11184.0,0.009475582097920949,-0.004746675257410899
11196.0,0.009329377069503332,-0.005255651105433217
11208.0,0.009188218822332313,-0.0057467776180440775
11220.0,0.009052057530296575,-0.0062201352937619496
11232.0,0.008920844526545242,-0.00667581074964633
11244.0,0.008794532305172586,-0.007113897124398587
11256.0,0.008673074522541468,-0.007534494430204895
11268.0,0.008556425998250218,-0.00793770983099486
11280.0,0.008444542715747844,-0.008323657837957696
11292.0,0.008337381822602786,-0.008692460425873433
11304.0,0.008234901630429468,-0.009044247083294574
11316.0,0.008137061614477898,-0.00937915481376824
11328.0,0.00804382241289055,-0.00969732810317517
11340.0,0.007955145825631225,-0.00999891886026687
11352.0,0.007870994813090445,-0.010284086325281357
11364.0,0.007791333494371488,-0.010552996927752538
11376.0,0.007716127145261701,-0.010805824062434551
11388.0,0.007645342195893004,-0.011042747744668116
11400.0,0.007578946228095797,-0.011263954105879227
11412.0,0.007516907972450415,-0.011469634697447459
11424.0,0.007459197305039734,-0.01165998558675023
11436.0,0.007405785243907203,-0.011835206251202659
11448.0,0.007356643945223566,-0.011995498301792622
11460.0,0.007311746699166297,-0.012141064093403164
11472.0,0.00727106792551513,-0.012272105301316266
11484.0,0.007234583168967008,-0.01238882155824776
11496.0,0.007202269094174138,-0.01249140925147869
11508.0,0.007174103480508004,-0.012580060573788658
11520.0,0.007150065216552853,-0.012654962905081965
11532.0,0.007130134294331474,-0.012716298575386252
11544.0,0.00711429180326629,-0.01276424502708108
11556.0,0.0071025199238787685,-0.01279897535839402
11568.0,0.007094801921229658,-0.01282065919535101
11580.0,0.0070911221381029805,-0.012829463809288693
11592.0,0.0070914659879362536,-0.012825555374887143
11604.0,0.007095819947499363,-0.012809100251641857
11616.0,0.0071041715493246485,-0.01278026617071526
11628.0,0.00711650937389032,-0.012739223218911742
11640.0,0.007132823041559599,-0.012686144530686682
11652.0,0.007153103204277593,-0.012621206625329512
11664.0,0.007177341537027931,-0.012544589356908616
11676.0,0.007205530729051283,-0.01245647547620793
11688.0,0.007237664474827368,-0.012357049833856073
11700.0,0.0072737374648225335,-0.012246498279743499
11712.0,0.0073137453760043665,-0.012125006333868309
11724.0,0.007357684862125123,-0.011992757716906857
11736.0,0.007405553543775515,-0.01184993283475193
11748.0,0.007457349998210249,-0.011696707310308068
11760.0,0.007513073748946879,-0.011533250648785147
11772.0,0.0075727252551391795,-0.01135972511072305
11784.0,0.0076363059007264035,-0.011176284851318845
11796.0,0.007703817983359666,-0.010983075366667419
11808.0,0.007775264703106497,-0.010780233268555229
11820.0,0.007850650150934817,-0.01056788639063356
11832.0,0.007929979296977268,-0.010346154211139493
11844.0,0.00801325797857697,-0.010115148561648309
11856.0,0.008100492888115608,-0.009874974578244275
11868.0,0.008191691560624761,-0.009625731841406526
11880.0,0.0082868623611814,-0.00936751564403545
11892.0,0.00838601447208826,-0.00910041832341119
11904.0,0.008489157879840059,-0.008824530592325958
11916.0,0.008596303361876055,-0.008539942806871181
11928.0,0.008707462473119983,-0.008246746113017074
11940.0,0.008822647532307876,-0.00794503342079632
11952.0,0.008941871608104484,-0.007634900163240046
11964.0,0.009065148505009037,-0.00731644480692963
11976.0,0.00919249274905096,-0.006989769091935246
11988.0,0.009323919573276149,-0.006654977990873881
12000.0,0.009459444903024573,-0.006312179389691347
12012.0,0.009599085340999687,-0.005961483506303695
12024.0,0.009742858152130447,-0.00560300207696551
12036.0,0.009890781248226437,-0.005236847353447881
12048.0,0.010042873172426928,-0.004863130965802834
12060.0,0.01019915308344436,-0.004481962714456705
12072.0,0.010359640739603082,-0.0040934493603457045
12084.0,0.010524356482674014,-0.0036976934816787196
12096.0,0.010693321221505906,-0.0032947924599934795
12108.0,0.010866556415454134,-0.002884837646413874
12120.0,0.011044084057607567,-0.002467913742166663
12132.0,0.011225926657814632,-0.0020440984070523235
12144.0,0.011412107225509258,-0.0016134620879655018
12156.0,0.011602649252337683,-0.0011760680394296047
12168.0,0.011797576694587142,-0.0007319724921689263
12180.0,0.01199691395541742,-0.000281224916274554
12192.0,0.012200685866896325,0.00017613167606521794
12204.0,0.012408917671840328,0.0006400604367891074
12216.0,0.0126216350054615,0.0011105304321642154
12228.0,0.012838863876822012,0.0015875164538277898
12240.0,0.013060630650097719,0.002070998887906935
12252.0,0.013286962025651952,0.0025609636218963607
12264.0,0.013517885020921392,0.003057401956726337
12276.0,0.013753426951115307,0.0035603104868473386
12288.0,0.0139936154097301,0.004069690915141802
12300.0,0.014238478248880672,0.004585549781375244
12312.0,0.014488043559450782,0.0051078981004906935
12324.0,0.014742339651064059,0.005636750926924207
12336.0,0.015001395031877977,0.006172126879296053
12348.0,0.015265238388202852,0.006714047672522612
12360.0,0.015533898563948191,0.007262537708740563
12372.0,0.01580740453989874,0.007817623773102978
12384.0,0.016085785412822844,0.008379334866000683
12396.0,0.01636907037441555,0.008947702181889915
12408.0,0.016657288690079534,0.009522759220384001
12420.0,0.016950469677546327,0.010104541992044866
12432.0,0.017248642685341223,0.010693089263734723
12444.0,0.017551837071094704,0.011288442779853984
12456.0,0.017860082179703817,0.011890647398077697
12468.0,0.018173407321346847,0.012499751091093386
12480.0,0.01849184174935482,0.013115804787144688
12492.0,0.01881541463794356,0.013738862048116588
12504.0,0.019144155059810028,0.01436897860981006
12516.0,0.019478091963596986,0.015006211830295931
12528.0,0.01981725415123003,0.015650620105067865
12540.0,0.02016167025513135,0.01630226230999078
12552.0,0.020511368715314462,0.016961197324641415
12564.0,0.020866377756364626,0.01762748367145276
12576.0,0.021226725364309633,0.01830117928362383
12588.0,0.021592439263385624,0.018982341391488175
12600.0,0.021963546892703283,0.019671026497433547
12612.0,0.022340075382819388,0.020367290397181825
12624.0,0.022722051532218967,0.02107118820238347
12636.0,0.023109501783713817,0.021782774326227473
12648.0,0.023502452200762868,0.02250210240836704
12660.0,0.023900928443720014,0.023229225174603546
12672.0,0.02430495574601592,0.02396419424629935
12684.0,0.02471455889027931,0.024707059930227867
12696.0,0.025129762184404526,0.025457871028170338
12708.0,0.025550589437571446,0.02621667470518251
12720.0,0.025977063936224724,0.026983516446066207
12732.0,0.02640920842001869,0.0277584401130145
12744.0,0.02684704505773531,0.028541488096916322
12756.0,0.027290595423181987,0.029332701534464
12768.0,0.027739880471076478,0.030132120547040106
12780.0,0.028194920512926606,0.030939784448605546
12792.0,0.028655735192911834,0.03175573187029156
12804.0,0.029122343463774958,0.03258000075919458
12816.0,0.029594763562731424,0.03341262822634582
12828.0,0.03007301298740446,0.03425365024096211
12840.0,0.030557108471794128,0.035103101191084445
12852.0,0.03104706596228871,0.035961013350724054
12864.0,0.03154290059372668,0.03682741630744874
12876.0,0.03204462666551825,0.0377023364099345
12888.0,0.032552257617834826,0.03858579629184069
12900.0,0.03306580600787561,0.03947781451739297
12912.0,0.033585283486220224,0.04037840537744768
12924.0,0.0341107007732764,0.04128757884546161
12936.0,0.0346420676358324,0.04220534068376637
12948.0,0.03517939286372317,0.04313169267451774
12960.0,0.035722684246620076,0.044066632938497004
12972.0,0.03627194855095372,0.04501015629938649
12984.0,0.03682719149697979,0.045962254650986765
12996.0,0.03738841773599756,0.046922917289012
13008.0,0.03795563082773139,0.0478921311760403
13020.0,0.03852883321788506,0.048869881116267666
13032.0,0.03910802621587937,0.04985614982456686
13044.0,0.039693209972783146,0.05085091788117519
13056.0,0.04028438345944802,0.05185416356890056
13068.0,0.040881544444857774,0.05286586259439718
13080.0,0.04148468947470239,0.05388598769946428
13092.0,0.042093813850187796,0.05491450817316433
13104.0,0.04270891160709189,0.055951389281297795
13116.0,0.04332997549507762,0.05699659163643302
13128.0,0.04395699695727377,0.058050070538737834
13140.0,0.04458996611013493,0.0591117753243424
13152.0,0.04522887172359089,0.06018164876260512
13164.0,0.045873701201496885,0.06125962654519868
13176.0,0.04652444056239563,0.06234563690744718
13188.0,0.04718107442060215,0.0634396004153639
13200.0,0.04784358596762246,0.06454142994068687
13212.0,0.04851195695391733,0.06565103083183332
13224.0,0.04918616767102201,0.06676830127266477
13236.0,0.04986619693403342,0.0678931328051684
13248.0,0.05055202206447552,0.06902541097852004
13260.0,0.051243618873554046,0.07016501607716495
13272.0,0.051940961645812,0.07131182387559026
13284.0,0.05264402312319656,0.072465706367816
13296.0,0.05335277448954871,0.0736265324249423
13308.0,0.054067185355526466,0.07479416834345058
13320.0,0.05478722374397291,0.07596847825899643
13332.0,0.05551285607573923,0.07714932441360194
13344.0,0.05624404715597467,0.07833656727700272
13356.0,0.0569807601608933,0.0795300655342159
13368.0,0.05772295662502858,0.08072967596038523
13380.0,0.05847059642898669,0.08193525321023971
13392.0,0.059223637787708346,0.08314664955307642
13404.0,0.059982037239250545,0.0843637145853021
13416.0,0.060745749634097713,0.08558629495159521
13428.0,0.061514728125013046,0.08681423410306537
13440.0,0.06228892415743974,0.08804737211667532
13452.0,0.06306828746046245,0.08928554559482593
13464.0,0.0638527660383384,0.09052858765753428
13476.0,0.0646423061626082,0.09177632803219495
13488.0,0.06543685236479585,0.09302859323778888
13500.0,0.06623634742970684,0.09428520685200932
13512.0,0.06704073238933447,0.09554598984178037
13524.0,0.06784994651738237,0.09681076093083298
13536.0,0.06866392732441284,0.09807933697324246
13548.0,0.06948261055362942,0.09935153329986131
13560.0,0.07030593017730202,0.10062716400591298
13572.0,0.07113381839384304,0.10190604215275188
13584.0,0.0719662056255424,0.10318797986459079
13596.0,0.07280302051696934,0.10447278831104244
13608.0,0.0736441899340487,0.10576027757745132
13620.0,0.07448963896381862,0.10705025643587038
13632.0,0.07533929091487737,0.10834253203884146
13644.0,0.07619306731852551,0.10963690956481327
13656.0,0.07705088793061043,0.1109331918474548
13668.0,0.07791267073407956,0.11223117902120179
13680.0,0.07877833194224784,0.11353066821250296
13692.0,0.07964778600278577,0.11483145330129325
13704.0,0.08052094560243339,0.11613332477123368
13716.0,0.08139772167244495,0.11743606966131935
13728.0,0.08227802339476972,0.11873947162634182
13740.0,0.08316175820897329,0.1200433111098595
13752.0,0.08404883181990326,0.1213473656306951
13764.0,0.08493914820610395,0.12265141018203175
13776.0,0.08583260962898324,0.12395521774014175
13788.0,0.08672911664273476,0.12525855987675166
13800.0,0.0876285681050189,0.1265612074643857
13812.0,0.08853086118840449,0.12786293145745103
13824.0,0.089435891392574,0.12916350372365762
13836.0,0.09034355255729407,0.13046269789152112
13848.0,0.09125373687615228,0.13176029017158775
13860.0,0.09216633491106227,0.1330560601033001
13872.0,0.09308123560753732,0.13434979117770393
13884.0,0.09399832631073282,0.13564127128964565
13896.0,0.09491749278225818,0.1369302929822712
13908.0,0.0958386192177574,0.1382166534610117
13920.0,0.0967615882652574,0.139500154372618
13932.0,0.09768628104428369,0.14078060136499213
13944.0,0.0986125771657411,0.142057803463037
13956.0,0.09954035475255808,0.14333157231188134
13968.0,0.10046949046109219,0.14460172134936639
13980.0,0.10139985950329394,0.1458680649731815
13992.0,0.102331335669626,0.14713041776408442
14004.0,0.10326379135273425,0.14838859381601252
14016.0,0.10419709757186649,0.14964240620832175
14028.0,0.10513112399803469,0.15089166663742573
14040.0,0.10606573897991621,0.15213618520748667
14052.0,0.10700080957048816,0.153375770365147
14064.0,0.1079362015543899,0.15461022895347248
14076.0,0.10887177947600754,0.15583936635625503
14088.0,0.1098074066682738,0.1570629867054011
14100.0,0.11074294528217657,0.15828089313006274
14112.0,0.11167825631696912,0.15949288803451833
14124.0,0.11261319965107343,0.160698773400191
14136.0,0.11354763407366991,0.161898351113531
14148.0,0.11448141731696374,0.1630914233241663
14160.0,0.11541440608911958,0.16427779283617136
14172.0,0.1163464561078553,0.16545726352990012
14184.0,0.11727742213468467,0.16662964080396017
