x,eta_pinn,eta_exact
1.7142857142857142,0.056949592455534395,1.7409283134609677e-10
1.719298245614035,0.05613917887206739,1.0876987535231843e-10
1.7243107769423558,0.05533003534490477,6.761670485539586e-11
1.7293233082706767,0.0545221732638682,4.1823175443716975e-11
1.7343358395989974,0.05371560304150548,2.573935348835201e-11
1.7393483709273183,0.052910334130820816,1.5761440039120916e-11
1.744360902255639,0.05210637504296488,9.603107343155542e-12
1.74937343358396,0.051303733364874565,5.8216394120594915e-12
1.7543859649122806,0.05050241577684787,3.51153054188539e-12
1.7593984962406015,0.049702428070067944,2.107488568007792e-12
1.7644110275689222,0.048903775164056675,1.258495405202174e-12
1.7694235588972431,0.04810646112405083,7.477487064778321e-13
1.7744360902255638,0.047310489178313146,4.4205604718491255e-13
1.7794486215538847,0.04651586173534662,2.6002591355362016e-13
1.7844611528822054,0.045722580401041484,1.5218559799701427e-13
1.7894736842105263,0.044930645995707424,8.862333904100435e-14
1.794486215538847,0.04414005857103539,5.134998154598266e-14
1.799498746867168,0.043350817426942634,2.9603980145983454e-14
1.8045112781954886,0.04256292112831784,1.6981558520025983e-14
1.8095238095238095,0.04177636752166219,9.692205578282003e-15
1.8145363408521302,0.04099115375161578,5.504087353154674e-15
1.8195488721804511,0.04020727627736616,3.1100376579548655e-15
1.8245614035087718,0.03942473088894356,1.748491828633043e-15
1.8295739348370927,0.0386435127233835,9.780908490774987e-16
1.8345864661654134,0.03786361628077541,5.443928514764617e-16
1.8395989974937343,0.03708503544016981,3.0148330058473547e-16
1.844611528822055,0.03630776347535929,1.661237545546457e-16
1.849624060150376,0.035531793070523,9.10789141344973e-17
1.8546365914786966,0.03475711633572806,4.968457506193113e-17
1.8596491228070176,0.0339837248222947,2.6967640168233592e-17
1.8646616541353382,0.03321160953801221,1.4564042548388194e-17
1.8696741854636592,0.03244076096221479,7.82597691954215e-18
1.8746867167919798,0.03167116906069518,4.184203667647026e-18
1.8796992481203008,0.030902823300480664,2.2258951247683304e-18
1.8847117794486214,0.030135712664449234,1.1781869556103061e-18
1.8897243107769424,0.029369825665784978,6.204993791697617e-19
1.894736842105263,0.028605150362281378,3.2515176956059036e-19
1.899749373433584,0.027841674370485105,1.6953076503897206e-19
1.9047619047619047,0.027079384879674928,8.794852317122318e-20
1.9097744360902256,0.026318268665677234,4.539690131046927e-20
1.9147869674185463,0.025558312104516298,2.3315326309902303e-20
1.9197994987468672,0.02479950118590591,1.1914461424138827e-20
1.9248120300751879,0.024041821526559804,6.057939926277229e-21
1.9298245614035088,0.02328525838334669,3.0647364849990247e-21
1.9348370927318295,0.0225297966662638,1.542690993892359e-21
1.9398496240601504,0.021775420951252775,7.726492353408199e-22
1.944862155388471,0.021022115492826624,3.8503786760435254e-22
1.949874686716792,0.02026986423654255,1.90915916743561e-22
1.9548872180451127,0.019518650831284935,9.418862573336648e-23
1.9598997493734336,0.018768458641388222,4.6235165104794805e-23
1.9649122807017543,0.018019270758574547,2.2582082759707153e-23
1.9699248120300752,0.017271070013722363,1.0974208469503659e-23
1.9749373433583959,0.016523838988458557,5.306400760747589e-24
1.9799498746867168,0.0157775600265755,2.5529629759814044e-24
1.9849624060150375,0.01503221524527299,1.2220996393174366e-24
1.9899749373433584,0.014287786546218801,5.820849152515277e-25
1.994987468671679,0.01354425562644323,2.758568055994665e-25
2.0,0.012801603989050461,1.3007645434554792e-25
